product_id,also_viewed_item_prouduct_id
46172654,"['10755024', '295552610', '4513411171', '60659732', '5125849391', '218912675', '4830312158', '5125772618', '2373651439', '286156541', '1885576158', '1458760', '1801552884', '2245897091', '5072181289', '2239600843', '2212998374', '327985427', '2083440667', '5471866788', '1631103477', '344040097', '1291052453', '2627331', '110925026', '2627325', '169613853', '1370896429', '51417867', '5301820049', '57063884', '5359524617', '1801628951', '5301869830', '5261935806', '5335598611', '2358790214', '313670425', '1401559740', '5417255169', '4517356284', '92898246', '1579676541', '1539425008', '5240049900', '1119670850', '1984080427', '5009754884', '1751579426', '54989547', '1816747137', '109272524', '174679218', '4362832164', '2354751719', '53321782', '5526939920', '1816492647', '1472027989', '4854444973', '322744802', '1129835', '1801619381', '1318766011', '119456619', '2087915123', '1221645397', '2160039470', '145323302', '1096195704', '344034799', '1105311096', '51860502', '4579687197', '21101591', '1713348', '1194148073', '60951423', '115130948', '133097891', '77927112', '160133810', '1365379922', '29865253', '5339561980', '4604849960', '2240204468', '133484986', '78757060', '30267111', '5284690331', '12372816', '284209670', '3226430', '1358436262', '1336182884', '4898549971', '1796551284', '1854785168', '1713311']"
133623856,"['5155530', '3423413', '1767368463', '61731797', '1885576158', '2035043478', '2035043539', '104519340', '1911251180', '104469774', '104800716', '53095533', '1960868118', '1829493909', '4987928', '230839949', '1829493113', '1336182884', '61731800', '2035042888', '1790298133', '2035043294', '1914536362', '4276478', '43055848', '1241047393', '109272524', '1141993983', '2012073789', '1914536182', '1772662977', '291783797', '13897954', '228528012', '38147708', '2086389955', '267218038', '4987821', '112186944', '4361438684', '2046335788', '4528995926', '4648389192', '34481171', '4562388626', '1315500107', '1631103477', '238442676', '313689156', '133624292', '2316339901', '2010087477', '2012074301', '4533466448', '51417867', '18192010', '2245139455', '338415121', '338474141', '340150007', '140425763', '4648389106', '2086361746', '2040618269', '322744802', '1566993131', '2305514682', '90440244', '218025334', '1419043188', '18342378', '1410491', '149060850', '1797464928', '1156975784', '1776972877', '28766780', '4328272445', '4690012705', '1968666029', '4528995234', '44831973', '112473630', '97627864', '2354887076', '261261514', '62120704', '3439472', '200268725', '4533466878', '121855169', '284397881', '1968834574', '1758838803', '341306883', '1408570570', '210239580', '120008773', '86742623', '1605737816']"
276309393,"['78757060', '1171555397', '1692650335', '32023744', '60951423', '115130910', '218912675', '115130948', '115130927', '4846352797', '1119670850', '1441182958', '1472027989', '174679218', '4533466302', '184631209', '4656346446', '166984346', '205151854', '1692650416', '59817121', '208020152', '57063884', '4356581421', '1194148073', '206554206', '1854785168', '3393767', '30267111', '2375008579', '4526702040', '281354834', '1796888337', '4361114303', '176869582', '198181555', '1205128839', '50733118', '41068685', '1713292293', '10755024', '247648836', '160136871', '295552610', '69694660', '260564486', '4612671649', '8721576', '284209670', '1758652959', '1171524828', '14080952', '1410121604', '133097891', '136081082', '322744802', '1449469566', '49300701', '69736769', '51417867', '1910763190', '94089844', '200344419', '2196909053', '17531744', '209769477', '199256314', '297672834', '174676141', '1194143240', '9859206', '138638059', '194092694', '4800000179', '4576549337', '1939521', '1523974071', '215492233', '1941498140', '167023726', '17374017', '71877764', '4547383419', '179801238', '94756578', '1258487357', '2040240914', '41403312', '540814', '160133810', '205037609', '86944296', '167023749', '34886289', '167023699', '5062840381', '22239332', '15553708', '1268846383']"
4699254955,"['298382945', '4829485720', '276688487', '298383031', '4604561314', '110914406', '1379064282', '1379064165', '5171314230', '298382948', '1645727491', '1606697', '1141000702', '5171314177', '332501314', '4699265922', '1929888381', '2026585034', '1316640903', '5126361494', '30300888', '1516457643', '1039819', '4528995926', '1929888422', '1929888458', '1744008648', '237367393', '4616550914', '1759807599', '1759800517', '30300950', '1489895894', '1379064116', '78789609', '5043747907', '4516698638', '1553977642', '4961811194', '1722041125', '5171314247', '5126361547', '322744802', '2012074918', '1345406565', '1712928558', '5441409786', '280151833', '1582221628', '1736590792', '5410268114', '4528995773', '4545780972', '4545833050', '2012074301', '107462454', '2378626353', '1336182884', '160554835', '1439601607', '4523292325', '164163689', '1683514409', '4528995534', '1835930565', '4800020369', '2086389955', '1687987784', '9095989', '1929888390', '288648512', '1430679753', '36624185', '1561153662', '1758838803', '4842345341', '4648389106', '218025334', '1518441205', '1248739645', '1778404510', '296191150', '317721744', '228794637', '2261399264', '345652345', '174849184', '85591394', '1083302630', '1276628202', '1759800487', '345133573', '1863118513', '1863025452', '1606350179', '4522860405', '4610204284', '5510586917', '1504536593', '1805801980']"
1597728939,"['1930648337', '49921960', '290781981', '10944728', '1831465812', '291783797', '4736439902', '36762599', '181963060', '4771030233', '4633687899', '1631103477', '1660752918', '1844219861', '4590239102', '65610929', '1831779262', '120008773', '15219352', '2352880099', '216143135', '1920243315', '324246576', '4316711694', '1829493113', '1571688599', '4744103311', '218025334', '1336182884', '145398823', '656850', '1952026232', '4618873506', '4831587248', '322744802', '1705927640', '145833389', '125411983', '273809345', '313689156', '4922989837', '132318426', '4543660146', '2147418049', '39135957', '127376524', '1449059683', '1583454574', '160149975', '157850757', '177226673', '182412612', '247775257', '1612570377', '2345696783', '2344090861', '1069366468', '1658055059', '5190943824', '1368159959', '1315500107', '21948312', '62120704', '1141993983', '90440244', '1427121720', '177226632', '341306883', '18342378', '121855169', '4705979716', '5263139406', '2016636833', '1330065385', '1791763477', '1598202479', '1223274184', '208482070', '1362849932', '28766780', '127351538', '51417867', '1925620681', '2305514682', '245352117', '200268725', '3439007', '203036782', '4327257697', '2353286362', '208482074', '1583395774', '4314444628', '97627864', '179229062', '174055395', '338415121', '47014655', '3439006', '62119495']"
88269119,"['56587417', '1319942542', '1791954457', '1816492647', '2354751719', '1816389123', '215378469', '1984080427', '54968438', '234208101', '1771691883', '1218444718', '207270848', '283267882', '2373184931', '119456619', '1890561402', '54648156', '54626724', '5361203', '1407000637', '54989547', '2380044355', '2000917651', '175945295', '2259504097', '1365379922', '1955367598', '204843148', '295552610', '176606720', '88015253', '1709272212', '2093994479', '54627377', '215760296', '1876655381', '4793737238', '4793734898', '1138848458', '176606910', '251217096', '1393208599', '54680921', '227903003', '1709275784', '227901182', '54690502', '176606659', '3747432', '1731773034', '175631789', '251083833', '1404617773', '71886963', '1358436262', '5415754967', '4793723967', '1709281874', '1987076317', '4584074059', '146724667', '5094377136', '1962484347', '10755024', '204967675', '227902143', '4793723104', '1962768730', '256898346', '54663251', '4680202371', '2379070428', '2627325', '1956440163', '54615993', '176607009', '251972229', '15721087', '1709281743', '1659727495', '1291052453', '1709276343', '227900612', '54684277', '1830284078', '1709283619', '176610361', '4700335905', '4531784710', '299039798', '5001432629', '4356168034', '1500574162', '162372649', '1418860362', '4721948124', '4876689436', '335188174', '4321501593']"
1395447593,"['1829493909', '1395446905', '1315500107', '2336333658', '1362596919', '2336333568', '2203173573', '270945829', '1829493113', '1229958283', '318424056', '271941671', '2380468805', '2012073789', '318424017', '271941763', '2374597981', '1815560300', '2035042888', '1914536182', '318424002', '2377730358', '4349355352', '202909467', '2035043539', '1911251180', '2273120810', '218025334', '2035043478', '318424000', '1914536362', '1631103477', '2046335788', '1566992664', '1960868118', '2010087477', '2376349871', '2035043294', '1815560370', '83810799', '4776588094', '2086361746', '5465766552', '230839949', '1421555615', '297609244', '4581929453', '2372398330', '284397881', '212463746', '1362238517', '2377790212', '4522658378', '318424105', '2206777658', '1315498278', '96253224', '1229953393', '2012304837', '18342378', '1815559608', '2086389955', '1806680701', '340150007', '1229951796', '345097247', '156017040', '338474141', '2376086572', '253686062', '2012074301', '1566985290', '1566993371', '2305514682', '4319793372', '1790298133', '2045728977', '2298152738', '4648389192', '1141993983', '4562388626', '263352597', '4361438684', '4328272445', '338415121', '1315487598', '4690012705', '4790664806', '112473630', '1336182884', '62120704', '1815559432', '2316339901', '341306883', '297602029', '291783797', '44831973', '112186944', '4648389106', '43055848']"
50733118,"['60951423', '59817121', '198181555', '247648836', '167023699', '78757060', '1692650335', '209769477', '1692650416', '200344419', '4656346446', '167023726', '1194148073', '1258487357', '215127975', '194092694', '4795310', '179801238', '184631209', '15553708', '34886289', '136081082', '1119670850', '1410121604', '69736769', '218912675', '1910763384', '1171524828', '281354834', '32023744', '174679218', '1891557385', '4798673263', '260646155', '14080952', '4356581421', '4589707803', '115130948', '133097891', '30267111', '4526702040', '41403312', '1796888337', '205440261', '5471051465', '276309393', '208020152', '69694660', '63259200', '4361114303', '160136871', '206554206', '164648201', '3393767', '215492233', '2285536402', '167023749', '1472027989', '139503251', '115130927', '1852330166', '86942540', '1910763228', '160133810', '1205128839', '1441182958', '4533466302', '691577', '1758652959', '284209670', '1490546931', '1910763190', '1941498140', '322066719', '260564486', '15982716', '2079345760', '138638059', '297672834', '1171555397', '1600995685', '166462042', '1195467266', '133071336', '17374017', '5062840381', '138638072', '41068685', '166462113', '330556142', '133060407', '8721576', '184631206', '162757983', '229417501', '57063884', '1104480549', '1204528468', '1137482526']"
256005383,"['1410491', '97627864', '90440244', '1336182884', '1790298133', '1960868118', '1829493113', '4671679893', '255068544', '1829493909', '43367862', '1911251180', '1914536362', '2010087477', '97852661', '2035043294', '1772662977', '228528012', '44831973', '1141993983', '338415121', '43055848', '2035043478', '169721583', '2305514682', '227087590', '1430679753', '4776588094', '1605737816', '4648389192', '4648389106', '5185713877', '1156975784', '2086389955', '2316339901', '23165006', '18342378', '1891733252', '1767368463', '284393542', '4841297815', '216663922', '2040618269', '340150007', '4533466448', '97183507', '5464607', '2311444856', '1968834574', '4690012705', '4328272445', '313689156', '133623856', '3439472', '2046335788', '291783797', '341306883', '285454538', '1464395351', '267034634', '161771981', '1148758930', '4506833219', '41068685', '4842106571', '112186944', '5002577869', '1995859488', '4361438684', '1984949332', '5155530', '119130085', '1315500107', '1417107875', '181882888', '2174514239', '61731797', '121855169', '4987928', '62120704', '1968666029', '85591394', '274477824', '22723694', '120008773', '53095533', '86742623', '54912201', '39109118', '6147286', '1987141999', '38907860', '338427421', '1954556037', '344892243', '185844201', '44831856', '3436115', '1924120780']"
4326230246,"['5008205290', '1215045018', '179015577', '9095997', '1885294085', '2309123131', '222095236', '4326316706', '234540576', '332244628', '182445768', '2034246980', '209368986', '5184032113', '182421938', '2309123393', '2087297107', '2309123281', '85396022', '228813886', '2171016081', '209367764', '2316934300', '4671627626', '5181617288', '199531440', '2261507885', '5008203767', '58741839', '174615927', '68907219', '1141487938', '157567512', '130198559', '1425476360', '1885297148', '4588505257', '58741988', '1065945065', '4871286724', '2171461416', '1954811532', '132515732', '2348067348', '1065911143', '25291303', '4364517138', '4597130454', '185412935', '1885300569', '1715500037', '164555864', '68658764', '1639272771', '1897778138', '123280090', '2170061822', '5280919106', '1420918310', '1217382269', '2203978928', '4823883734', '1215116926', '4879951033', '9096004', '209368943', '61223493', '1628731183', '1482170833', '1825463920', '1420611519', '1133603180', '4588508312', '1959714397', '299135050', '4348196723', '110915712', '5008197391', '2087296568', '123282010', '1292028906', '116148083', '1066971651', '1124170061', '1481975005', '25291385', '4364300386', '4348198194', '1943110367', '2087295878', '1255494857', '151855365', '124706191', '124720823', '1058415715', '1420588378', '287177398', '2171474227', '138201146', '332443079']"
