,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,인테리어,재질,사이즈,설치,색상,매트리스포함,침대 프레임
260,312,184562,"[굿모닝침대] 루바침대 단면매트리스포함 싱글 슈퍼싱글, 그레이(서랍형)",150000,4315102426,False,0,4.5,6.0,False,,0,6.0,NULL,MDF,"싱글,슈퍼싱글",NULL,NULL,매트리스포함,NULL
261,314,184562,"삼익가구 로하 헤드형 침대(슬립웰 본넬 매트리스-퀸), 오크",259000,85590634,False,47,5.0,12.0,False,삼익가구,착불배송,12.0,NULL,합성목재,NULL,NULL,브라운,NULL,오픈형
262,315,184562,"동서가구 2019서울어워드선정 숲 편백 헤드 슈퍼싱글 원목침대 프레임 DF638424, 내추럴",269000,165416498,False,48,4.5,84.0,False,동서가구,착불배송,39.0,내추럴,NULL,슈퍼싱글,NULL,NULL,별도구매,NULL
263,318,184562,"심플먼트 포인 북유럽 스타일 삼나무 원목 저상형 깔판 프레임(6size), 포인 수납 헤드",47900,1331608127,False,31,4.0,69.0,False,,0,58.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
264,319,184562,"큐소닉 베드사이드테이블 높이조절 폰 스탠드, White",14900,1693886885,False,16,4.5,19.0,False,,0,11.0,NULL,플라스틱,30cm * 18cm,NULL,화이트,NULL,NULL
265,320,184562,"1인용안락의자 무중력 리클라이너 발코니 등받이 접이식 간이 숙직 침대 야전 휴대용 휴게실, 추천 폭68cm 강화사각 튜브 그레이 두꺼운 진주면 패드",46900,1588938873,False,71,2.5,11.0,False,,"14,000",11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
266,321,184562,"크렌시아 딜라이트 밀리 일반형 퀸 침대프레임 Q (매트제외), 그레이",84000,1968834636,False,51,4.5,7.0,False,크렌시아,착불배송,7.0,모던/심플,NULL,퀸,NULL,NULL,별도구매,NULL
267,324,184562,"라자가구 베스트침대세트 크림슨&아이크+NEW채움매트리스 세트런칭!, 02.아이크LED 평상형침대세트_슈퍼싱글SS_초코브라운",286000,18342378,False,55,4.0,378.0,False,라자가구,착불배송,157.0,NULL,NULL,NULL,NULL,브라운,매트리스포함,NULL
268,325,184562,"동서가구 이즈 로빈 LED 원목 수납침대 슈퍼싱글 퀸, 내추럴",216000,2086361746,False,39,4.0,28.0,False,동서가구,착불배송,28.0,북유럽,원목,NULL,NULL,NULL,NULL,NULL
269,327,184562,"크렌시아 라피스 LED 일반형 퀸 침대 Q+본넬매트리스+방수커버, 메이플",259000,338427421,False,25,4.5,52.0,False,크렌시아,착불배송,23.0,NULL,NULL,퀸,NULL,NULL,매트리스포함,NULL
270,329,184562,"미코퍼니처 루멘 스탠다드 일반형 침대 + 본넬 매트리스, 오크",132900,4924275304,False,0,4.0,4.0,False,,착불배송,4.0,모던/심플,합성목재,NULL,NULL,브라운,NULL,NULL
271,330,184562,"라꾸라꾸 라꾸라꾸8탄 접이식침대(전동침대) 접이식침대, 베이지",296600,169613853,False,0,4.0,102.0,False,라꾸라꾸,0,26.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
272,331,184562,"[10조한정 추가할인+원목발판증정]에보니아 메리트 벙커침대 기본형 프레임 매트제외 S SS성인용벙커, 싱글 프레임 블랙",167000,1310197751,False,16,4.5,44.0,False,,착불배송,35.0,NULL,철재,NULL,NULL,NULL,NULL,NULL
273,333,184562,미즌하임 모노폴리 북유럽 원목 철제 슈퍼 싱글 / 퀸 침대 프레임 ( 철재 프래임 수퍼 ),141900,4823762662,False,27,4.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
274,334,184562,"케이컴퍼니 리얼트리 레드파인38T원목 퀸침대프레임(매트없음), 레드파인38T 퀸침대(매트없음)",349000,128301263,False,46,4.5,21.0,False,,착불배송,13.0,NULL,원목,W/1520 D/2170 H/855,NULL,NULL,별도구매,NULL
275,335,184562,"삼익가구 심플 평상형 슈퍼싱글/퀸 침대 + 본넬 매트리스 포함, 디엔_멀바우",219900,1156975784,False,48,4.0,28.0,False,삼익가구,착불배송,25.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,오픈형
276,336,184562,레브가구 뉴에셀 황토볼 흙 돌소파,618000,179015577,False,17,5.0,50.0,False,,착불배송,29.0,NULL,합성목재,NULL,NULL,브라운,NULL,NULL
277,337,184562,"삼익가구 노스 원목 침대(SB 라텍스 7존 독립스프링 매트리스-퀸), 아이보리",409000,85593023,False,40,4.5,29.0,False,삼익가구,착불배송,24.0,NULL,원목,NULL,NULL,화이트,NULL,오픈형
278,338,184562,"[50조한정 아마존 BEST] 엘스 원목 퀸 침대 Q 방문설치, 브라운, 퀸프레임-매트제외",199000,4841297815,False,33,3.5,9.0,False,리비니아,0,9.0,NULL,합성목재,퀸,NULL,브라운,NULL,오픈형
279,340,184562,"모건리빙 BEST 보니타 저상형 패밀리침대, 04_보니타 둥지형 프레임 SS+SS(그레이)",242900,202868495,False,36,4.0,46.0,False,,착불배송,28.0,모던/심플,NULL,NULL,NULL,NULL,별도구매,저상형
280,341,184562,"일루일루 코모드i 올인원 행거형 벙커침대, 기본형(블랙)",162000,127431560,False,0,4.5,57.0,False,,,17.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
281,342,184562,"라꾸라꾸 라꾸라꾸침대4 싱글(일반) 1인용 사은품(세탁전용커버) 각도조절 접이식침대 관리실침대, 단일제품",149800,2358790214,False,0,4.5,8.0,False,라꾸라꾸,0,3.0,NULL,NULL,싱글,NULL,NULL,NULL,NULL
282,343,184562,"크렌시아 딜라이트 TMS 수납형 퀸 침대프레임 (매트제외), 메이플",159000,181882888,False,38,4.5,44.0,False,크렌시아,착불배송,34.0,NULL,합성목재,퀸Q,NULL,NULL,별도구매,NULL
283,344,184562,라꾸라꾸 7 슈퍼싱글 침대(인조가죽) CBK-007,225600,2083440667,False,0,4.5,6.0,False,라꾸라꾸,0,6.0,NULL,철제+매트리스,NULL,NULL,블루스카이,NULL,NULL
284,345,184562,"동서가구 세린 편백선반 LED 평상형 퀸 침대 프레임, 그레이",261900,112473638,False,35,4.0,22.0,False,동서가구,0,3.0,모던/심플,NULL,NULL,NULL,NULL,NULL,NULL
285,347,184562,"리바트 뉴트 저상형 침대 수납헤드형, 오크",192920,4528995534,True,4,4.0,10.0,False,리바트,0,10.0,NULL,합성목재,NULL,방문설치,NULL,NULL,저상형
286,348,184562,[삼익가구]프로아 아이보리 도장 침대(독립스프링 매트리스-퀸),559900,1713269166,False,56,4.5,3.0,False,삼익가구,0,3.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,밀폐형
287,349,184562,"[태경상사] 각도조절 접이식침대 간편설치 수납 보관 간이 침대, 네이비",46900,5284690331,False,0,4.0,2.0,False,런웨이브,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
288,350,184562,"코리아홈스톤 312 클래식 황토볼카우치, 없음",557070,1897778138,False,7,5.5,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
289,351,184562,"[동서가구] [롯데홈쇼핑 단독]미송 편백나무 황토볼 Q 흙침대 DF638089, 상세 설명 참조",540550,124720823,False,26,4.5,36.0,False,동서가구,0,32.0,NULL,합성목재,NULL,NULL,브라운,NULL,오픈형
290,353,184562,"인베스코 [인베스코]숨쉬는 침대깔판 AIR 슈퍼싱글SS/20cm다리, 단품없음",30820,5447990289,False,3,,,False,인베스코,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
291,354,184562,"베드넷퍼니쳐 S웨딩 싱글침대 세트+매트리스 포함, 워시",99900,97852661,False,33,3.5,7.0,False,베드넷퍼니쳐,착불배송,4.0,NULL,원목,NULL,NULL,워시,매트리스포함,NULL
292,355,184562,"젠티스 그레이스 가죽 슈퍼싱글 퀸 침대프레임 더즐립 컴포트 매트포함, 그레이",359000,1767368463,False,39,4.5,72.0,False,젠티스,착불배송,28.0,북유럽,인조가죽,슈퍼싱글,NULL,NULL,NULL,NULL
293,356,184562,"알뜨리 매트리스 받침대 패밀리용, 그레이",170590,1138972775,True,2,5.0,8.0,False,알뜨리,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
294,357,184562,"가구야 글렌 침대 + 협탁 + 라텍스 탑 매트 방문설치, 오크",499000,4355473552,True,0,3.0,4.0,False,가구야,0,4.0,NULL,NULL,NULL,방문설치,NULL,NULL,NULL
295,359,184562,"아이리스 접이식 침대 OTB-E, 블랙",123710,2627325,True,7,4.0,91.0,False,아이리스,0,8.0,NULL,철제,NULL,NULL,블랙,NULL,NULL
296,361,184562,"아이퍼스 소나무 원목 깔판침대 롤베드 마는깔판침대 슈퍼 싱글 퀸 킹 침대, 사이즈",15500,1177414245,False,0,4.5,6.0,False,아이퍼스,"12,000",4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
297,362,184562,"노아가구 접이식 침대 80, 브라운",127700,1370896429,True,0,4.0,14.0,False,노아가구,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
298,364,184562,"아씨방가구 와이드 가죽 퀸 침대프레임, 아이보리",330300,92906331,False,10,5.0,12.0,False,아씨방,0,5.0,NULL,인조가죽,퀸,NULL,NULL,NULL,밀폐형
299,365,184562,"[전국무료배송] 명품의료기 1211Q 퀸 황토볼 흙침대, 브라운",549000,2034186310,False,0,5.0,4.0,False,,0,2.0,NULL,합성목재,NULL,NULL,브라운,NULL,오픈형
300,368,184562,"리빙힙 호라이즌 철제침대 프레임 단품, 화이트",106500,5301494279,True,0,5.0,6.0,False,리빙힙,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
301,369,184562,"베스트리빙 와퍼 더블 쇼파베드 세트 XY-7E-SD, 그레이",109000,73612685,True,0,3.5,28.0,False,베스트리빙,0,6.0,NULL,NULL,1300 x 1800 x 100 mm,NULL,그레이,NULL,NULL
302,370,184562,아씨방가구 LED 원목마루 평상형침대 프레임Q,249000,196837390,False,17,4.0,23.0,False,아씨방,0,7.0,NULL,NULL,퀸,NULL,NULL,별도구매,오픈형
303,372,184562,"슬립스토아 퓨어 LED 2단 수납 침대 프레임 + 본넬 매트리스 세트 SS/Q, 그레이",189000,5238779048,False,51,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
304,373,184562,"다퍼남 YATAK 휴대용 접이식 간이 야전 침대, 스트라이프 블랙",39950,4586928015,False,0,5.0,1.0,False,다퍼남,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
305,375,184562,"파란들 트루디 평상형 PU가죽 더블(매트리스포함 ), 화이트, 프레임+참숯파워B.N매트",269000,5464607,False,18,4.0,14.0,False,파란들,착불배송,4.0,NULL,MDF,NULL,NULL,화이트,매트리스포함,NULL
306,376,184562,"크렌시아 아너스 LED 일반서랍형 슈퍼싱글 침대 SS+본넬 매트리스+방수커버, 그레이",259000,338474141,False,16,4.0,139.0,False,크렌시아,착불배송,84.0,NULL,NULL,슈퍼싱글,NULL,그레이,NULL,NULL
307,377,184562,"동서가구 2019서울어워드선정 숲 편백 슈퍼싱글 원목침대 프레임 DF638423, 내추럴",199000,165416299,False,51,5.0,34.0,False,동서가구,착불배송,21.0,NULL,NULL,슈퍼싱글,NULL,NULL,별도구매,오픈형
308,378,184562,"동서가구 미암 PU흙침대 SS 슈퍼싱글침대 DF912187, 초코브라운",469000,332429764,False,40,4.5,6.0,False,동서가구,0,6.0,NULL,합성목재,NULL,NULL,브라운,NULL,밀폐형
309,379,184562,삼익가구 탈린 LED 4단 멀티 수납 침대 + 매트리스 방문설치,519170,4349355352,True,5,4.5,16.0,False,삼익가구,0,16.0,NULL,NULL,슈퍼싱글,방문설치,NULL,NULL,NULL
310,381,184562,"리바트 뉴트 저상형 침대 기본형, 오크",189660,4528995234,True,4,3.5,16.0,False,리바트,0,16.0,NULL,합성목재,NULL,방문설치,NULL,NULL,저상형
311,382,184562,"전국무료배송[현대의료기] 205Q 퀸침대 황토볼 흙침대 돌침대, 브라운",529170,4364300386,False,7,5.0,3.0,False,현대의료기,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
312,385,184562,"튼튼 안전가드 원목평상침대 데이베드, 무도색",239000,264145770,False,0,5.0,30.0,False,,착불배송,28.0,NULL,원목,NULL,NULL,브라운,NULL,오픈형
313,386,184562,"[잉글랜더]저스틴 2인용 접이식 소파베드, 패턴그레이",259000,199256314,False,56,4.5,26.0,False,잉글랜더,착불배송,16.0,모던/심플,NULL,NULL,NULL,NULL,NULL,NULL
314,387,184562,"세진침대 바로나 LED 모션베드 전동침대+하이브리드 메모리폼 200T 매트리스, 바로나 모션베드+메모리폼200T(모카그레이)",749000,1232530975,False,28,4.5,6.0,False,세진침대,착불배송,7.0,NULL,NULL,NULL,NULL,NULL,매트리스포함,NULL
315,388,184562,"포메리트 저상형 침대 프레임 깔판 싱글, 원목색",75930,1291494178,True,0,4.5,13.0,False,포메리트,0,11.0,NULL,NULL,싱글,NULL,NULL,NULL,NULL
316,389,184562,"1인용 접이식 침대 미니 간이 침대 슈퍼싱글, 소형 쿠션고급형 C",68000,4349850899,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
317,392,184562,"웨스트프롬 럭셔리 LED 투매트리스 침대(Q/K)퀸침대 킹침대 3colors 협탁2ea 무료, 그레이",599000,1276508201,False,62,5.0,3.0,False,,착불배송,3.0,NULL,합성목재,NULL,NULL,NULL,별도구매,오픈형
318,393,184562,"삼익가구 [삼익가구]라임 헤드형 침대(슬립웰 7존 독립 매트리스-퀸), 그레이",309000,81513555,False,36,5.0,12.0,False,삼익가구,착불배송,9.0,NULL,합성목재,NULL,NULL,NULL,NULL,오픈형
319,394,184562,"[동서가구] 미송 편백나무 황토볼 흙소파 DF641807, 상세 설명 참조",779260,1065945065,False,21,4.5,14.0,False,동서가구,0,15.0,NULL,합성목재,NULL,NULL,브라운,NULL,오픈형
320,395,184562,"원목 틈새 침대선반 옆 협탁 테이블 헤드 쏙테이블(고무나무), 틈새 쏙테이블(고무나무)",39900,5263139406,False,30,5.0,4.0,False,다니엘우드,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
321,396,184562,"리바트 뉴트 리클라이닝 가죽 침대+엔슬립 E4 마이크로 포켓스프링 매트리스 방문설치, 베이지",910300,4629931825,True,2,5.0,2.0,False,리바트,0,2.0,NULL,NULL,NULL,방문설치,NULL,NULL,NULL
322,397,184562,"랍슨디자인 패브릭침대 프레임, 그레이",172800,1683514409,True,0,4.0,21.0,False,,0,20.0,NULL,패브릭,NULL,NULL,그레이,NULL,오픈형
323,400,184562,"일루일루 베리드 콤비형 이층침대 슈퍼싱글+싱글, 블랙(BLACK)",222000,161265796,False,0,4.5,21.0,False,일루일루,"60,000",13.0,NULL,철제,208x116x161cm,NULL,블랙,NULL,NULL
324,401,184562,"접이식 침대 1인용 사무실 간이 원목 조립식 평상 프레임 대나무 평상 야외 베란다 옥상, 편칭형 세로 1.9m 가로 60cm",38800,4629620035,False,38,1.0,1.0,False,,"30,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
325,402,184562,"크렌시아 K800 가죽 평상형 퀸 침대 Q+독립 CL40T 매트리스+방수커버, 아이보리",429000,338530660,False,38,4.5,24.0,False,크렌시아,착불배송,4.0,로맨틱,인조가죽,퀸,NULL,NULL,NULL,NULL
326,404,184562,"동서가구 멀티 수납 침대 매트리스 포함 DF636031, 메이플화이트 콤비",229000,20208228,False,46,4.0,91.0,False,동서가구,착불배송,37.0,모던/심플,NULL,슈퍼싱글,NULL,화이트,매트리스포함,NULL
327,405,184562,"[전국무료배송] 명품의료기 통구리C 황토볼A+ 흙쇼파 흙카우치 흙침대, 브라운",559000,1215045018,False,3,4.0,43.0,False,,0,28.0,NULL,합성목재,NULL,NULL,다크브라운,NULL,오픈형
328,406,184562,"리바트 뉴탐 저상형 침대 슬림형 한쪽가드 프레임, 그레이",371000,4528995926,True,0,4.5,6.0,False,리바트,0,6.0,NULL,NULL,NULL,방문설치,NULL,별도구매,저상형
329,408,184562,홈잡스 오아시스 소나무 원목 저상형 침대 매트리스 깔판 6size,29900,2321794721,False,24,4.0,20.0,False,홈잡스,0,20.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
330,410,184562,"젠티스 그레이스 가죽침대 프레임, 그레이",239000,61731797,False,31,4.0,26.0,False,젠티스,착불배송,12.0,NULL,인조가죽,슈퍼싱글,NULL,그레이,NULL,NULL
331,411,184562,"호정스토어 3단 접이식침대 헤드 각도조절 컴팩트 폴딩, 3단 접이식침대 블루",106200,5526939920,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
332,412,184562,"ETN 런웨이브 프리미엄 접이식침대, 네이비",48900,112531201,False,0,4.5,136.0,False,런웨이브,0,35.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,413,184562,"파로마 에반 LED 저상형 침대/수납형 퀸(Q)_프레임만, 그레이",129000,207608509,False,38,4.0,3.0,False,파로마,착불배송,3.0,NULL,합성목재,NULL,NULL,NULL,별도구매,수납형
334,414,184562,"파로마 헤이즐 프리미엄 LED 깊은 수납형침대 + 파워본넬 자카드 매트리스 세트, 그레이화이트",299000,62120704,False,0,4.0,329.0,False,파로마,착불배송,70.0,NULL,MDF,프레임+본넬매트,NULL,"월넛화이트,오크화이트,그레이화이트",매트리스포함,NULL
335,415,184562,"동서가구/착불 레미아 엔틱 퀸침대 (9존) DF908153, 내추럴",499000,34481171,False,38,4.5,13.0,False,동서가구,착불배송,10.0,NULL,NULL,퀸,NULL,NULL,매트리스포함,오픈형
336,416,184562,"크렌시아 딜라이트 밀리 일반형 슈퍼싱글/퀸 침대+본넬 매트리스+방수커버, 그레이",149000,1968834574,False,37,3.5,27.0,False,크렌시아,착불배송,27.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,오픈형
337,417,184562,"원목 매트리스 깔판 베이직, 혼합색상",8500,2348955633,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,418,184562,"동서가구 편백나무 퀸 홍맥반석 돌침대 DF641787, 엔틱",799000,1058415715,False,49,4.0,18.0,False,동서가구,착불배송,17.0,NULL,합성목재,NULL,NULL,브라운,NULL,오픈형
339,419,184562,"삼성흙침대 돌침대 더블 17종 패키지 2인용 퀸돌침대 퀸흙침대 더블보료, 17.Q보료, 황토볼",500000,4871286724,False,60,5.0,22.0,False,,0,22.0,NULL,원목,NULL,NULL,브라운,NULL,NULL
340,420,184562,"[ 아리엘퍼니쳐 ] AL 접이식 저상형 침대 원목깔판 밀림방지 기본옵션, 미니싱글 ( 74 cm )",8700,4831583546,False,0,4.5,3.0,False,,"15,000",3.0,NULL,NULL,미니싱글,NULL,NULL,NULL,NULL
341,421,184562,"침대시트 고정 홀더 4p, 그레이",8420,1200635484,True,0,4.0,8.0,False,,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
342,422,184562,"그린우드 원목 4단 매트리스 깔판 침대 프레임 패밀리 저상형, 미니멀티싱글(MMS)",14900,1066927530,False,0,4.0,98.0,False,그린우드,"15,000",80.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
343,424,184562,"웨스트프롬 모던 다니엘 와이드 레더 투매트리스 침대 사이드테이블 2ea포함(LED센서등 2ea증정), 화이트",449000,1419043188,False,59,4.5,9.0,False,웨스트프롬,착불배송,9.0,NULL,인조가죽,NULL,NULL,NULL,별도구매,오픈형
344,425,184562,"본황토 [현대의료기][역대최저가] 황토숯침대 퀸(Q), 없음",463070,5346286153,False,7,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
345,428,184562,"[전국무료배송] [명품의료기] 베스트 카우치 쇼파 돌쇼파 흙쇼파 옥쇼파, 002PS평상, 황토볼",429000,2087297107,False,0,4.5,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,브라운,NULL,NULL
346,429,184562,"완소간소 멀티 싱글 침대 수납 서랍형 원룸 매트리스 포함, 오크",98000,274477824,False,0,4.0,32.0,False,,착불배송,16.0,NULL,합성목재,NULL,NULL,옐로우,NULL,NULL
347,430,184562,"[아이앤]2인용접이식소파베드LDT, 그레이",151200,94089844,False,10,4.5,6.0,False,아이앤,"21,600",6.0,모던/심플,NULL,NULL,NULL,NULL,NULL,NULL
348,431,184562,"[15조한정 즉시할인+원목발판+메쉬철망증정]에보니아 메리트 벙커침대 책상형(대) 매트포함 성인용벙커 싱글 슈퍼싱글, 싱글 매트포함_화이트",357100,4978094332,False,14,5.0,14.0,False,,착불배송,13.0,NULL,철재,NULL,NULL,NULL,NULL,NULL
349,432,184562,"[지누스] [아마존 BEST] 퀵스냅 침대 프레임 (퀸), 상세 설명 참조",161100,174963163,False,10,5.0,4.0,False,지누스,0,1.0,NULL,NULL,퀸,NULL,NULL,NULL,NULL
350,434,184562,"HASA 핀란드 원목 저상형 침대헤드 슈퍼싱글 퀸 (수납가능), 원목 침대헤드 슈퍼싱글 SS",79800,5330330517,False,16,4.5,3.0,False,,0,3.0,모던/심플,원목,NULL,NULL,NULL,NULL,저상형
351,435,184562,"동서가구 LV 프리미엄 흙침대, 헨델(황토볼보료)",889000,40627545,False,38,4.0,58.0,False,동서가구,0,19.0,NULL,합성목재,NULL,NULL,NULL,NULL,밀폐형
352,436,184562,"튼튼 분리형침대 평상 마루 원목침대 평상침대만들기, 무도색",282000,222992886,False,0,4.5,63.0,False,,착불배송,51.0,NULL,원목,NULL,NULL,브라운,NULL,오픈형
353,437,184562,[파로마] 삼나무원목 접이식 깔판형 침대 수퍼싱글 LC02,59850,1058913221,False,23,5.0,4.0,False,파로마,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
354,438,184562,"보노 쇼파 베드 S, 레드",87480,59817121,True,1,4.0,426.0,False,블루밍홈,0,115.0,NULL,NULL,"쇼파시(90 x 62 x 73 cm), 베드시(90 x 180 x 13.5 cm)",NULL,레드,NULL,NULL
355,439,184562,"동서가구 미휴 깊은서랍2단 슈퍼싱글 침대 프레임 DF636030, 메이플그레이 콤비",159000,20208231,False,46,5.0,15.0,False,동서가구,착불배송,9.0,NULL,NULL,슈퍼싱글,NULL,그레이,별도구매,NULL
