,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어
659,775,184589,"미즈가구 10자 장농 대구가구 부산가구 울산가구 창원 밀양가구 청도 영천 경주 양산 성주 구미, 노블 화이트워시",678000,174699787,False,24,5.0,12.0,False,,0,1.0,NULL,NULL,NULL,NULL
660,776,184589,"리바트 토피 1200 슬라이딩 옷장(긴옷행거형), 화이트오크",316540,335043009,False,36,3.5,2.0,False,리바트,0,2.0,NULL,NULL,NULL,NULL
661,777,184589,"일송가구 300 400 500 바바 2M 키높이 틈새 옷장 서랍 수납장 긴옷장, 바바 4단 서랍 수납장 500_화이트",99900,2004959555,False,0,4.5,2.0,False,,착불배송,2.0,NULL,NULL,NULL,모던/심플
662,778,184589,"따니네 접이식 옷장 YG002 110E, 혼합색상",159000,1760604319,True,0,4.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
663,779,184589,리바트 모뜨 2400 오픈 거울 옷장(T선반장형),641650,46324097,False,42,,,False,리바트,0,,NULL,NULL,NULL,NULL
664,780,184589,"동서가구 피츠 엘 드레스룸 600 3단 수납형 PAB014, 오크",57000,1362869885,False,38,,,False,동서가구,착불배송,,NULL,NULL,NULL,NULL
665,781,184589,파스텔 핑크 리본 선반장,5900,227763819,False,26,4.5,10.0,False,,"3,000",7.0,NULL,NULL,NULL,키즈/캐릭터
666,783,184589,"사사가구 빅 1200 슬라이딩 옷장 행거 서랍형, 화이트",383040,4375131737,False,4,,,False,,0,,NULL,NULL,NULL,NULL
667,784,184589,"[50개한정 할인쿠폰] 포더홈 이든 드레스룸 800 1단 행거형, 화이트",91900,5257028567,False,62,,,False,포더홈,0,,NULL,화이트,철제,NULL
668,785,184589,"동서가구 뉴 로망스 2400 옷장세트, 화이트오크",670900,27633778,False,0,5.0,2.0,False,동서가구,착불배송,2.0,NULL,NULL,NULL,NULL
669,786,184589,"동서가구 쿠키 800 3단서랍 옷장, 진그레이",95000,227448996,False,40,,,False,,,,NULL,NULL,NULL,NULL
670,787,184589,"광식 캐비닛 불감 신루 신감 신주를 받고 있다 불궤 리드 공양 불상 바치다 대 재신 관음, 10 인치 부처님의 광명이다 두루 비",54400,5527899725,False,38,,,False,,0,,NULL,NULL,NULL,NULL
671,788,184589,"솜씨방가구 심플장롱 이불장, 워시",68900,218952333,False,19,5.0,11.0,False,솜씨방가구,착불배송,9.0,W810xD590×H1870(mm),베이지,"MDF(E1급), PB, 데코시트",NULL
672,789,184589,휴센 갤럭시 조합형 2820A 드레스룸,170900,27356780,False,24,4.5,9.0,False,휴센,0,,NULL,NULL,NULL,NULL
673,790,184589,"웰튼 모빌리800옷장 800이불장 800원룸옷장 옷수납장 싱글옷장, 화이트-옷장",79000,48578463,False,43,4.0,11.0,False,,착불배송,1.0,NULL,NULL,MDF+데코시트,NULL
674,791,184589,"가이온 리온 600 1단 행거 드레스룸 옷장, 아카시아",72800,73766629,False,51,4.5,3.0,False,가이온,착불배송,,600x400x2000,베이지,철제,NULL
675,792,184589,"한샘 샘베딩 클로즈 긴옷장 80cm(높이216cm) 행거형 A타입 6종, 색상:F형: 그레이도어+메이플몸통(F)",218400,179251453,False,20,5.0,2.0,False,한샘,0,2.0,NULL,NULL,NULL,NULL
676,793,184589,[한샘] 바이엘 소프트 채널 거울 붙박이장 크림화이트_선반형(18종/택1),951150,4698208038,False,15,,,False,한샘,0,,NULL,NULL,NULL,NULL
677,794,184589,"400 500 600 옷걸이 서랍일체형 원룸 가구 미니행거, 2단 50 우드",92800,5016043836,False,0,,,False,,0,,NULL,NULL,NULL,NULL
678,795,184589,"데코라인 코넬 비비 800 3단서랍 수납형 옷장 DKN020C, 네이비",135000,218701374,False,0,,,False,데코라인,착불배송,,NULL,NULL,NULL,NULL
679,796,184589,"덴버 드레스룸 행거 맞춤 시스템 옷장 무료설치~, 실버프레임-화이트선반",5700,5449233857,False,63,,,False,제이드,0,,NULL,NULL,NULL,NULL
680,797,184589,"아트박스/모디아 모디아 종이 옷장 행거 수납장 조립식 옷장, 8. 트라이앵글",49600,4824348488,False,30,,,False,모디아,0,,NULL,NULL,NULL,NULL
681,798,184589,"나무뜰 몬테 원목 옷장 2000 FMF119C, 고무나무원목",1000000,299159047,False,38,,,False,나무뜰,착불배송,,NULL,NULL,NULL,NULL
