,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,바퀴,단
0,1,184614,"하우스레시피 모리노키 뱀부 2단 수납장, 내츄럴",37900,232939267,True,11,4.5,434.0,False,하우스레시피,0,349.0,41.5 x 25 x 74.5 cm,브라운,원목,NULL,NULL,2단
1,2,184614,"아이리스 2단 컬러 책장 수납장 CX-2, 프렌치오크",13900,2110017,True,0,4.0,938.0,False,아이리스,0,344.0,41.5 x 29 x 59.5 cm,베이지,합성목재,NULL,NULL,2단
2,3,184614,"룸앤홈 데일리 책장 2단 4칸, 내추럴",24860,1447586163,True,13,4.5,59.0,False,룸앤홈,0,55.0,NULL,NULL,NULL,NULL,NULL,NULL
3,4,184614,"[왕자행거] 왕자 더블기둥4단조절선반_조임식_385-1, 상세 설명 참조",57760,322903152,False,6,5.0,126.0,False,왕자행거,0,92.0,NULL,NULL,NULL,NULL,NULL,NULL
4,5,184614,"동서가구 애니 800 주방수납장 DF637955, 그레이",59900,77888313,False,49,4.5,215.0,False,동서가구,착불배송,128.0,NULL,NULL,NULL,모던/심플,NULL,NULL
5,6,184614,"SK플라스틱 플라스틱바구니 운반상자 모음 다양한 바구니, 36.우유1호 녹색",5500,345241277,False,0,4.0,19.0,False,,착불배송,17.0,NULL,NULL,NULL,NULL,NULL,NULL
6,7,184614,"아이리스 3단 책장 수납장 MDB-3K, 화이트",16900,63494375,True,10,4.0,269.0,False,아이리스,0,106.0,36.6 x 29 x 73.2 cm,화이트,합성목재,NULL,NULL,3단
7,9,184614,"유니크가구 600 수납장 다리형, 화이트",29900,78421024,False,0,4.0,158.0,False,,"5,000",94.0,NULL,NULL,NULL,모던/심플,NULL,NULL
8,10,184614,"홈퍼니 수납박스 확장형, 혼합 색상",45900,110847133,True,0,4.0,92.0,False,,0,58.0,NULL,NULL,NULL,내추럴,NULL,NULL
9,11,184614,"제우스가구 심플 미니 수납장, 올화이트",27900,4841483108,True,0,5.0,1.0,False,,0,1.0,400 x 340 x 602 mm,NULL,NULL,NULL,NULL,NULL
10,12,184614,"룸앤홈 데일리 책장 3단, 화이트",21970,1447585591,True,9,4.0,29.0,False,룸앤홈,0,29.0,NULL,NULL,NULL,NULL,NULL,NULL
11,13,184614,"마켓비 FILMON 미니수납장 4문 4242 NFM4242, 캄포어베니어",43960,1858716706,True,0,5.0,27.0,False,마켓비,0,27.0,NULL,NULL,NULL,NULL,NULL,NULL
12,14,184614,"동서가구 애니 1200 3도어 주방수납장 DF637952, 그레이",99900,77888751,False,47,4.5,122.0,False,동서가구,착불배송,54.0,NULL,NULL,NULL,모던/심플,NULL,NULL
13,15,184614,"[왕자행거] 왕자 130벌고정행거, 상세 설명 참조",40900,163729895,False,0,4.5,51.0,False,왕자행거,0,35.0,NULL,NULL,NULL,NULL,NULL,NULL
14,17,184614,"마켓비 POLABO 미니수납장 넓은 2문 수납장 SHM4262SL, 캄포어베니어",49900,4752701761,True,7,5.0,7.0,False,마켓비,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL
15,18,184614,"서진퍼니처 1200 800 600미니라떼 다용도 높은 수납장, 1200 화이트그로시",115000,1085374338,False,31,4.5,36.0,False,,착불배송,34.0,NULL,NULL,NULL,NULL,NULL,NULL
16,19,184614,"룸앤홈 데일리 책장 2단, 화이트",14370,1447588582,True,12,4.5,31.0,False,룸앤홈,0,29.0,NULL,NULL,NULL,NULL,NULL,NULL
17,20,184614,"아이리스 6단 도어형 수납장 MDB-6D, 화이트",45900,100483489,True,19,4.0,230.0,False,아이리스,0,142.0,36.6 × 29 × 144.6cm,화이트,합성목재,NULL,NULL,6단
18,21,184614,"아이리스 이동식 수납장 5단 SYR-7520, 내츄럴",30910,100483502,True,8,4.0,211.0,False,아이리스,0,109.0,NULL,NULL,NULL,NULL,NULL,NULL
19,22,184614,"유니우드 파모스 미닫이 슬라이딩 2000 수납장, 화이트",151500,87342460,False,0,4.0,129.0,False,,착불배송,55.0,800mm*400mm*2000mm,화이트,NULL,NULL,바퀴없음,NULL
20,23,184614,"홈페리 제이드 2단 수납 협탁, 월넛",35120,1720842109,True,11,4.0,37.0,False,홈페리,0,37.0,50cm X 35cm X 50cm,NULL,합성목재,모던/심플,바퀴없음,2개
21,25,184614,"태영가구 정수기받침대 슬림형 300, 민트",40000,5228410108,True,0,5.0,9.0,False,,0,9.0,NULL,NULL,NULL,NULL,NULL,NULL
22,26,184614,"가방 보관 걸이 정리함 정리대, 화이트",12000,2026175027,False,40,4.0,21.0,False,,0,21.0,NULL,NULL,NULL,NULL,NULL,NULL
23,28,184614,"코끼리리빙 린넨 2단 서랍장, 베이지",22290,233531233,True,3,4.5,25.0,False,코끼리리빙,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
24,29,184614,"DIY 조립식 블랙 철제 다용도 멀티 수납장 정리함 진열장, 블랙 철제 다용도 수납장",43000,5116977102,True,13,5.0,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
25,30,184614,"[룩홈] 레브 문셋 광폭수납장, 화이트",69000,1198816131,False,30,4.5,92.0,False,,착불배송,79.0,NULL,NULL,NULL,NULL,NULL,NULL
26,31,184614,"포더홈 플레인 다용도 거실 주방 수납장 (일반형 높은형), 화이트",79900,4854449857,False,62,4.0,5.0,False,포더홈,착불배송,5.0,NULL,NULL,NULL,NULL,바퀴없음,NULL
27,32,184614,이케아 PRODUKT 우유거품기 (블랙) 거품기,4320,224534960,False,0,4.5,22.0,False,이케아,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL
28,34,184614,"ABC플라스틱 플라스틱바구니 운반상자 사각상자 우유상자 모음 다양한 바구니, 14.사각6호 녹색",5000,1226374974,False,0,4.0,22.0,False,,착불배송,21.0,NULL,NULL,NULL,NULL,NULL,NULL
29,35,184614,"미르가구 400 3단 도어형 공간박스, 슈가화이트",24900,883906,True,0,4.5,391.0,False,,0,54.0,40 x 24 x 93cm,화이트,합성목재,NULL,NULL,3단
30,36,184614,"달리빙앤 데일 800 수납장, 화이트",52900,4848902503,False,0,4.5,8.0,False,,착불배송,6.0,NULL,NULL,NULL,NULL,NULL,NULL
31,37,184614,"우리집 사무실 택배 지킴이 보관함 택배보관함 택배함 여성안심 무인택배, 우리집 보관함",20000,5496608224,False,0,5.0,1.0,False,티렉스캐스터,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
32,39,184614,"블루밍홈 비노멀티탭수납선반, 샌드월넛",30000,1883834995,False,14,5.0,13.0,False,블루밍홈,0,13.0,55 x 40 x 20 cm,브라운,NULL,NULL,바퀴없음,3단
33,41,184614,"올리400 거울수납장, 기본",95900,1630546401,False,0,,,False,비바체,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
34,42,184614,"트리팜 LPM 높이조절 접이식 테이블 특대 800, 마블",39460,1281919467,False,0,4.5,167.0,False,,0,27.0,NULL,NULL,NULL,NULL,NULL,NULL
35,43,184614,"홈스토리 삼나무 원목 미니수납함 2종, 내추럴 라운드손잡이",21900,201787389,False,0,4.0,17.0,False,홈스토리,"3,000",14.0,W31.3cm * H20cm * D20cm,내추럴,원목,NULL,바퀴없음,NULL
36,46,184614,"한샘 재크 철제 미니 양문형 수납장, 라이트 그레이",29900,5391386594,True,0,5.0,1.0,False,한샘,0,1.0,60 x 35 x 55.5 cm,그레이,강철/철제,NULL,NULL,NULL
37,47,184614,"태영가구 정수기받침대 400A, 올오크",49000,5228409899,True,0,5.0,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
38,48,184614,"타워형 틈새 CD장 7칸, 화이트",35620,277127146,False,13,3.5,55.0,False,,0,12.0,NULL,NULL,NULL,NULL,NULL,NULL
39,49,184614,"유니우드 파모스 미닫이 슬라이딩 800 수납장, 화이트",70500,159558352,False,0,4.0,32.0,False,,착불배송,23.0,NULL,NULL,NULL,모던/심플,NULL,NULL
40,50,184614,"삼익가구 솔리드 대리석 상판 높은 거실장 수납장 1200, 화이트",72900,153904191,False,61,4.0,50.0,False,삼익가구,착불배송,21.0,1200x415x610,화이트,"LPM, MDF, PB, 경첩 등",NULL,바퀴없음,NULL
41,51,184614,"유럽풍 철제 화분진열대 3단 화분정리대 화분선반, 청동",17760,1340615982,False,0,4.5,6.0,False,,0,6.0,NULL,청동,NULL,NULL,NULL,NULL
42,52,184614,"마켓비 FILMON 수납장 4문 9380, 캄포어베니어",209000,1940459519,False,0,4.5,19.0,False,마켓비,0,17.0,NULL,NULL,NULL,NULL,NULL,NULL
43,53,184614,"[삼익가구]우디 1200 높은 주방수납장 거실수납장, 화이트",119000,5221908873,False,60,5.0,1.0,False,삼익가구,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
44,55,184614,"[호두데코]리온 LPM 600x1800 신발장/다용도 수납장, 화이트",57100,341069678,False,0,4.5,14.0,False,,착불배송,13.0,NULL,NULL,NULL,NULL,NULL,NULL
45,56,184614,"유니우드 파모스 미닫이 슬라이딩 1000 수납장, 화이트",82500,159558134,False,0,4.5,29.0,False,,착불배송,19.0,NULL,NULL,NULL,모던/심플,NULL,NULL
46,57,184614,"필웰 무노 3칸 분리수거함 수납장 DVX ST9654, 화이트",109900,264223683,False,20,4.5,14.0,False,필웰,착불배송,10.0,NULL,NULL,NULL,NULL,NULL,NULL
47,58,184614,"[예다움] 철제 멀티테이블 (직) 1단 800x400x330, 색상선택:화이트",27900,182445276,False,0,5.0,7.0,False,예다움,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL
48,59,184614,"즐거운가구 루나 300오픈형 틈새수납장 수납장, 레드",31900,251395376,False,0,4.5,2.0,False,즐거운가구,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
49,60,184614,"서진퍼니처 1200 800심플다리형 높은거실장 티비다이, 1200 화이트",107000,1546497413,False,31,5.0,20.0,False,,착불배송,20.0,NULL,NULL,NULL,모던/심플,바퀴없음,NULL
50,61,184614,"[15조한정 즉시할인]에보니아 블랑 3단4문 캐비닛수납장, 핑크",86700,2281917011,False,12,3.0,13.0,False,,0,13.0,NULL,NULL,NULL,NULL,NULL,NULL
51,62,184614,"이케아캐비넷 수납장 메탈 그레이 릭스훌트 60x35 cm, 기본",35500,113736382,False,0,4.5,14.0,False,,착불배송,10.0,NULL,NULL,NULL,NULL,NULL,NULL
52,63,184614,"[수도권 5일 로켓배송] 포더홈 플레인 수납장 800 높은형, 화이트",109900,4854780177,False,60,,,False,포더홈,착불배송,,NULL,화이트,합성목재,NULL,바퀴없음,NULL
53,65,184614,"하우스레시피 오슬로 폴더블 수납선반 낮은형, 그레이",40810,1856880663,True,0,5.0,3.0,False,하우스레시피,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
54,67,184614,"마켓비 FILMON 미니수납장 6문 가로형 4262 NFM4262H, 미들브라운",44900,1702665467,True,15,4.5,38.0,False,마켓비,0,38.0,NULL,NULL,NULL,NULL,NULL,NULL
55,68,184614,"엘리에셀 벤지 다용도 수납장 주방 틈새 베란다 2000 모음, 선택01.벤지 하이브리드 400 수납장, 화이트",87000,4664728846,False,0,5.0,36.0,False,엘리에셀,착불배송,35.0,NULL,화이트,NULL,모던/심플,NULL,7
56,71,184614,"마켓비 FILMON 미니수납장 4문 4242 NFM4242, 미들브라운",43960,1909010652,True,6,5.0,3.0,False,마켓비,0,3.0,42 x 20 x 42 cm,NULL,NULL,NULL,NULL,NULL
57,73,184614,"서진퍼니처 800 1200 돌체다리형 높은거실장 티비다이, 1200 화이트",135000,1652720596,False,37,5.0,7.0,False,,착불배송,7.0,NULL,NULL,NULL,모던/심플,바퀴없음,NULL
58,74,184614,"다우드 엘린 수납장, 화이트",76140,1570122151,True,0,3.5,37.0,False,,0,37.0,NULL,NULL,NULL,NULL,NULL,NULL
59,75,184614,"코코하임 베르겐 원목 콘솔 뷔페장 콘솔장 그릇장 수납장, 내추럴",274000,164208989,False,4,5.0,10.0,False,,착불배송,4.0,1170x400x900,내추럴브라운,원목,내추럴,NULL,NULL
60,76,184614,"마켓비 FILMON 미니수납장 6문 가로형 4262 NFM4262H, 캄포어베니어",52400,1662416995,True,0,4.5,36.0,False,마켓비,0,36.0,NULL,NULL,NULL,NULL,NULL,NULL
61,77,184614,[코스트코] 케터 글랜우드 390리터 데크 박스 / 반짝세일/ 세탁실수납장 / 다용도,104800,5065936786,False,0,5.0,1.0,False,,"30,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL
62,79,184614,"에보니아 체스트34/54 라탄 서랍장 (바구니포함), 체스트54",206900,341068563,False,0,5.0,8.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL
63,81,184614,"마켓비 POLABO 미니 수납선반 캄포어베니어 SHM4060, 혼합색상",47410,4977182365,False,4,5.0,1.0,False,마켓비,0,1.0,NULL,혼합,NULL,NULL,NULL,NULL
64,83,184614,"서진퍼니처 600 1200네모기본형 높은거실장 티비다이, 600 화이트",65000,1547329075,False,26,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
65,84,184614,"노아가구 오픈 정수기다이, 화이트",33780,71258862,True,0,4.0,9.0,False,노아가구,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
66,86,184614,"아이리스 포미 다용도 우드 선반 수납장 IWSR-480, 애쉬브라운",62900,1379168231,True,0,4.0,15.0,False,아이리스,0,15.0,NULL,NULL,NULL,NULL,NULL,NULL
67,87,184614,"냉장고 틈새수납장 14 15 16 18 20 22cm 슬라이딩 세탁실선반 바퀴수납장, 15cm 슬라이드식 6단",57700,4626212708,False,84,4.0,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
68,88,184614,"[동서가구] 모노 800 수납장(미닫이도어) DF906402, 화이트",67900,25150427,False,32,4.5,21.0,False,동서가구,착불배송,6.0,NULL,NULL,NULL,NULL,NULL,NULL
69,89,184614,"리더스퍼니처 개인수납장, 월낫화이트",44900,39489718,False,0,4.0,23.0,False,,"6,000",8.0,NULL,NULL,MDF/PB,NULL,NULL,NULL
70,90,184614,"홈퍼니 수납박스슬림 2단, 혼합 색상",18200,110847159,True,0,4.5,35.0,False,,0,18.0,NULL,NULL,NULL,NULL,NULL,NULL
71,92,184614,"서진퍼니처 800 1200 심플기본형 높은 거실장 티비다이, 1200 화이트",97000,1546865433,False,30,4.0,18.0,False,,착불배송,18.0,NULL,NULL,NULL,NULL,NULL,NULL
72,93,184614,"아리아퍼니쳐 Tribeca 주방수납장, 본품",142400,277871661,False,44,4.0,8.0,False,,착불배송,4.0,NULL,NULL,NULL,내추럴,NULL,NULL
73,94,184614,"아리아퍼니쳐 A380 주방 수납콘솔장 아카시아, 본품",94900,221301578,False,44,4.0,26.0,False,,착불배송,19.0,NULL,NULL,NULL,모던/심플,NULL,NULL
74,97,184614,"블루밍홈 루엘 수납장, 오크",54900,4617131235,True,1,5.0,7.0,False,블루밍홈,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL
75,98,184614,"LP 보관함 LP 수납장 레코드판 정리함 수납 LP장, LP 수납장(간단한 조립)",26000,2301315942,False,34,5.0,1.0,False,,"25,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL
76,99,184614,"호산나몰 봉투꽂이 1단 기독교백화점 헌금함 봉헌함 헌금봉투꽂이 필경대 헌금봉투, 오크",62000,1275756442,False,0,5.0,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
77,100,184614,"서진퍼니처 1200 네모기본형 높은 거실장 티비다이, 화이트",92000,1547281002,False,29,5.0,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
78,101,184614,이케아 니케뷔 4칸 철제 수납장 그레이 그린,103500,1865125661,False,0,4.5,2.0,False,이케아,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
79,102,184614,"마켓비 MKB 캐비넷 긴세로 1문 수납장 3801690, 화이트",149660,2206244862,False,0,4.5,22.0,False,마켓비,"20,000",5.0,NULL,NULL,NULL,NULL,NULL,NULL
80,103,184614,"파로마 셀린 원목도장 900 수납장 ＋ 880 상부장 세트 방문설치, 크림화이트",285620,2336333991,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
81,104,184614,"마켓비 BENTAN 4문 수납장 캄포어베니어 9280 NFM9080FRT, 혼합색상",193710,4977182369,True,10,5.0,1.0,False,마켓비,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
82,105,184614,"[뉴시즌] 다목적 스마트 수납장, 색상:화이트",59000,5161139664,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
83,107,184614,"이케아 IKEA JOSEF 실내외수납장 철제 캐비닛, 그레이",47500,1372260,False,0,4.0,21.0,False,이케아,착불배송,3.0,40 x 35 x 86 cm,블랙,철제,NULL,NULL,3단
84,108,184614,"라자가구 RF 데이브 하이 수납장 1200, 오크",99000,5375321044,False,50,4.5,5.0,False,라자가구,착불배송,5.0,1200 x 385 x 835 mm,NULL,NULL,NULL,바퀴없음,NULL
85,109,184614,이케아 펠로 암체어 안락 수유 의자 내추럴 901.607.20,48500,102234015,False,0,4.0,11.0,False,이케아,착불배송,3.0,NULL,NULL,NULL,내추럴,NULL,NULL
86,110,184614,"하우스레시피 오슬로 폴더블 수납선반 높은형, 그레이",40810,1856880592,True,7,5.0,5.0,False,하우스레시피,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
87,111,184614,"마켓비 FILMON 주방수납장 PUM9760L, 미들브라운",205070,1930648356,True,6,4.5,5.0,False,마켓비,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
88,112,184614,"다우드 엘린 서랍수납장, 카멜",105800,1570122274,True,0,3.5,24.0,False,,0,24.0,NULL,NULL,NULL,NULL,NULL,NULL
89,113,184614,"미르가구 400-2단 도어형 공간박스, 레몬옐로우, 1개",19310,883790,True,0,4.5,215.0,False,,0,23.0,NULL,옐로우,합성목재,북유럽,NULL,2단
90,114,184614,"서진퍼니처 800 1200돌체다리형 높은거실장 티비다이, 800 메이플",100000,1652687346,False,37,5.0,7.0,False,,착불배송,7.0,NULL,NULL,NULL,모던/심플,바퀴없음,NULL
91,115,184614,"엘린까사 원목 빈티지 3단 미니 수납선반, 옐로우",16900,1388494550,False,0,5.0,1.0,False,엘린까사,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
92,116,184614,보네르스토리 콘솔 2단 수납장,120000,2304868809,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
93,117,184614,"아리아퍼니쳐 엔틱 5단 서랍장 JG-15006, 본품",151900,336854433,False,44,4.5,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
94,118,184614,"이케아 수납장 4칸 서랍장 84x70cm NIKKEBY 니케뷔, 그레이 그린",103500,280881545,False,0,4.5,12.0,False,이케아,착불배송,8.0,NULL,NULL,NULL,북유럽,NULL,NULL
95,119,184614,"[왕자행거] 왕자 네오스페이스(점보3단조절선반)-실버, 상세 설명 참조",122400,161740982,False,0,4.5,8.0,False,왕자행거,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
96,120,184614,"케터 모비 하이 조립식 플라스틱 캐비닛, 블랙",145000,226224534,False,0,3.0,1.0,False,케터,"8,800",1.0,NULL,NULL,NULL,NULL,NULL,NULL
97,121,184614,"[수도권 5일 로켓배송] 포더홈 플레인수납장 1200 높은형, 라이트웜그레이",129900,4854782069,False,60,5.0,1.0,False,포더홈,착불배송,1.0,NULL,그레이,합성목재,NULL,바퀴없음,NULL
98,122,184614,"[햇살맑은집] 인테리어 장식 틈새선반 삼각 철재 코너선반, 색상:02.삼각_코너선반(화이트)",56900,214029420,False,44,4.0,1.0,False,햇살맑은집,0,,NULL,NULL,NULL,NULL,NULL,NULL
99,123,184614,"원목타워 CD 수납장, 삼나무",48260,1684007236,False,3,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
100,124,184614,"유니우드 파모스 미닫이 슬라이딩 1200 수납장, 화이트",85500,159558131,False,0,4.0,13.0,False,,착불배송,6.0,NULL,NULL,NULL,모던/심플,NULL,NULL
101,125,184614,"홈퍼니 수납박스슬림 3단, 혼합 색상",21430,110847151,True,0,4.5,63.0,False,,0,51.0,NULL,NULL,NULL,NULL,NULL,NULL
102,126,184614,"로즈 와이드/ 하이 라탄서랍장 / 수납장 거실장 정리함, 로즈와이드서랍장",145300,1256444471,False,0,4.0,6.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
103,127,184614,"아트허브 로카 철제 수납장 5종/택1, C형. 스카이블루",34320,242954965,False,12,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
104,129,184614,"엣지퍼니처 인서트 240 미니 슬라이딩 틈새 수납장, 화이트",39900,247883486,False,0,4.0,12.0,False,엣지퍼니처,착불배송,8.0,NULL,NULL,NULL,모던/심플,NULL,NULL
105,130,184614,"포메리트 셋탑박스 정리함 와이드 다용도수납장, 화이트",26400,1514915,True,32,4.0,42.0,False,,0,10.0,355 x 340 x 235 mm,화이트,MDF,NULL,NULL,NULL
106,131,184614,"서진퍼니처 800 심플다리형 높은거실장 티비다이, 800 화이트",87000,1546707492,False,13,4.0,17.0,False,,착불배송,17.0,NULL,NULL,NULL,NULL,NULL,NULL
107,132,184614,"달리빙앤 셀레나 400 수납장 B타입, 화이트",37900,147778249,False,0,5.0,12.0,False,,착불배송,7.0,NULL,NULL,NULL,NULL,NULL,NULL
108,133,184614,"아리아퍼니쳐 Vienna 다용도 주방수납장, 본품",113900,5227599237,False,32,5.0,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
109,134,184614,"마켓비 FILMON 미니수납장 6문 6242 NFM6242V 세로형, 캄포어베니어",50560,1915405939,True,4,4.5,16.0,False,마켓비,0,16.0,NULL,NULL,NULL,NULL,NULL,NULL
110,135,184614,"양문하트 수납장, 네츄럴",77700,2048169,True,12,4.0,140.0,False,,0,21.0,60 x 30 x 73 cm,베이지,원목,NULL,NULL,2단
111,136,184614,"H-다용도 창틀선반 (특대)/창문걸이 바스켓 선반 좁은공간수납 정리선반 사각, 본상품선택",10020,70328591,False,40,5.0,15.0,False,,"2,500",6.0,본상품사이즈선택,NULL,NULL,NULL,NULL,NULL
112,137,184614,"삼익가구 솔리드 높은 거실장 수납장 1200, 화이트",72900,153059323,False,61,4.0,16.0,False,삼익가구,착불배송,11.0,1200x415x610,화이트,"LPM, MDF, PB, 경첩 등",NULL,바퀴없음,NULL
113,138,184614,"[동서가구] 모노 1000 도어형 수납장(미닫이도어) DF906400, 화이트",81900,25150418,False,31,4.0,30.0,False,동서가구,착불배송,4.0,NULL,NULL,NULL,모던/심플,NULL,NULL
114,139,184614,"이케아 LIXHULT 릭스훌트 수납장 35x60cm, 2.메탈/레드 003.286.77",35500,208815254,False,0,4.5,24.0,False,이케아,착불배송,14.0,NULL,NULL,NULL,NULL,NULL,NULL
115,140,184614,"[왕자행거] 왕자 행거 뉴 프리미엄드레스룸(완전밀폐형)4p(38mm)[인터넷], 색상:없음 / 무늬:없음",104310,163730361,False,0,4.0,8.0,False,왕자행거,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
116,141,184614,"달리빙앤 셀레나 1200 수납장 A타입, 멀바우",72900,286093315,False,0,4.5,16.0,False,,착불배송,7.0,NULL,NULL,NULL,NULL,NULL,NULL
117,142,184614,"달리빙앤 셀레나 400 수납장 A타입, 화이트",32900,147774600,False,0,4.5,9.0,False,,착불배송,5.0,NULL,NULL,NULL,내추럴,NULL,NULL
118,143,184614,"스마토 투명 다용도 부품함 수납정리함 보관함 서류함 SM-503, 단품",33900,1690335103,False,0,,,False,스마토,0,,NULL,NULL,NULL,NULL,NULL,NULL
119,144,184614,"규수방 엠마 3단 5단 광폭 수납 서랍장 900, 오크",110000,4939498238,False,26,3.5,3.0,False,,착불배송,3.0,NULL,NULL,NULL,북유럽,바퀴없음,3단
120,145,184614,"새싹가구 1200 마틸다 다용도 거실 현관 파티션 정리 수납장, 화이트",89350,5399380098,False,0,5.0,1.0,False,새싹가구,착불배송,1.0,NULL,화이트,NULL,NULL,NULL,2단선반
121,146,184614,"마이포켓 수납포켓, [못+나사] 마이포켓F 베이지",9900,114222023,False,0,4.5,8.0,False,마이포켓,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
122,147,184614,"팀버애니스 모닝 400 LPM 수납장 중, 화이트",47900,1237015625,False,0,5.0,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
123,148,184614,"호산나몰 봉투꽂이 3칸 헌금함 봉헌함 헌금봉투꽂이 필경대 헌금봉투 십일조 기독교백화점, 오크",35000,1284136692,False,0,5.0,2.0,False,,"2,500",2.0,NULL,NULL,NULL,NULL,NULL,NULL
124,149,184614,"강대상(2자받침 오크), 오크, 오크무늬",280000,2093832758,False,20,5.0,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
125,150,184614,"이케아 LERBERG 레르베리 코너선반유닛/정리대/화분, 다크그레이_404.645.78",29900,329364144,False,0,4.0,5.0,False,이케아,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL
126,151,184614,"190616- 스토리홈 심플 양문 수납장 600, 화이트",51210,239724380,False,0,4.5,5.0,False,채움가구,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL
127,153,184614,"서진퍼니처 600 800 1200미니라떼 다용도 높은 수납장, 600 화이트그로시",82500,1085368859,False,28,4.5,3.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
128,154,184614,"유니우드 파모스 미닫이 슬라이딩 다용도 멀티 800수납장 수납장, 화이트",116300,95294227,False,0,4.5,46.0,False,,착불배송,18.0,NULL,NULL,NULL,모던/심플,NULL,NULL
129,155,184614,"플라 라탄 4단 수납장, 화이트",69900,1676589534,True,0,4.0,25.0,False,,0,25.0,NULL,NULL,NULL,NULL,NULL,NULL
130,156,184614,"[하우디가구] 칼라 공간박스 4단 책장 책꽂이 수납장, 제품선택:칼라박스 4단-백색+핑크(DIY)",29900,182437228,False,0,4.0,4.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
131,157,184614,"인테리어 장식 골드 LP 거치대 수납함 레코드판 거치대 랙, 1개",13600,1977341231,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL
132,159,184614,대나무 원목 LP랙 수납 보관 정리 레코드 박스,41000,1613892059,False,0,4.0,1.0,False,,"10,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL
133,160,184614,"미자크 하트 다용도와이드수납장 주방수납장 틈새 거실 낮은수납장 미니 1200, 하트 3도어와이드(오크화이트)",89900,137066788,False,14,4.0,94.0,False,,착불배송,7.0,NULL,NULL,NULL,NULL,NULL,NULL
134,161,184614,"더자카 미니9칸선반서랍장, 엔틱원목색",44700,2854260,True,19,4.0,3.0,False,더자카,0,2.0,NULL,브라운,NULL,NULL,바퀴없음,4단
135,163,184614,"팬트리장 팬트리수납장 주방 팬트리 김치냉장고자리 수납장 냉장고 틈새수납장, 80CM 고대 백단향",79800,1892753661,False,50,3.5,4.0,False,,"20,000",4.0,NULL,NULL,NULL,NULL,NULL,NULL
136,164,184614,"[왕자행거] 왕자 골드프리미엄드레스룸5폴(프릴골드), 상세 설명 참조",199020,163727985,False,7,4.0,11.0,False,왕자행거,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
137,166,184614,"알곡 헌금함(봉투꽂이꽂이1단 오크) 봉헌함 헌금함 필경대, 오크",48000,224441053,False,31,5.0,3.0,False,,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
