,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,형태,인테리어,재질,접이 가능여부
594,682,503219,"피아이케이6 작은테이블 침대위 책상테이블 폴딩 와이드 기숙사 신기 글씨 공부테이블, 이지 타입 생각함 미소녀 카드 슬롯",27000,5525253376,False,45,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
595,683,503219,"히엘hiel 이지 대나무 낮잠 펀칭 공심 차갑다 기숙사 쿨 휴대 배기 여름 청량 죽제, E18 팬시 산수화 기중기",23300,5572642625,False,34,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
596,685,503219,"라탄공예 접이식 망대간식 등나무다리 미니 대나무 공예품 수납 거실 통키 테이블손, 01 B13 원색 미디엄 5종 세트 2528",41390,5574915418,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
597,686,503219,"이동식 원목 팔레트 플로어 스탠딩 플라워 스탠드 다기능 휠 트롤리 화분베이스 목제 원목 우드, E",35300,5545245929,False,43,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
598,687,503219,"침대위에서 공부하기 침대책상 좌식상 방콕 필수템, 큐티 물얼음달 60x 40 x28cm",32600,4791323508,False,26,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
599,688,503219,"스마트 접이식테이블 베드트레이 노트북테이블 1인용, 00나무색",19260,4388744457,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
600,689,503219,"힐링 기숙사침대 책상테이블 깔다 아래 루즈테이블 침실 글씨 심플 작은테이블, 분홍 색깔 논슬립 미끄럼방지 솔리드",30400,5531338609,False,32,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
601,690,503219,"브랜드 온 함 2구 차이나 테 스니커즈운동 적용 스승의날 박스 펀칭 엘로 구리, 타입 수리 원함 나는 기업 월 박스",15900,4821146131,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
602,692,503219,"접이식테이블 거실테이블 캠핑테이블 침대 위젯 노트북 발톱녀 두껍고 간편 접이식 책상다리 wu형 철제 거치대 말발굽, 04 U자형 다리",89800,5492885457,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
603,693,503219,"M제 햇볕에 건조식품 차잎 장바구니 공기건조 원형그릇 자, 무 공 직경 50 센치",33300,5568878155,False,45,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
604,694,503219,"노트북드 접이식 침대위 식사 작은테이블 와이드 중학교 생 기숙사 학습서 큐트 판, W다리 _카드 슬롯 （라이트 호두 ）",19900,4814694934,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
605,695,503219,"인싸템 놓다 성 야채 블루 자 담고 있다 룩 대광주리 위빙 의 납작함, 18 센치 본색 광주리 -NT8",44500,5544826587,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
606,696,503219,"리즈너블샵 접이식 침대위 작은테이블 플바인딩 기숙사 책상테이블 컴퓨터 루즈테이블 판 땅바닥에 앉다 큰사이즈 라지, 여신 핑크 카드 슬롯 잔을 받쳐 들다",28600,5425760187,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
607,697,503219,"DIPYLON 이동식 침대 책상 베드 트레이 3컬러, C",56500,1909840511,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
608,698,503219,"가법을 가르치다 가정용 두꺼운 교사 여성 전용 대나무로 만든 등나무 가지국학제자규교척, (업그레이드 )백가성 (있음 눈금 )",21800,5515832319,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
609,699,503219,"계척 가법을 가르치다 가정용 두꺼운 교사 여성 전용 대나무다 국학 제교척, 구대 업그레이드 도덕경 （있음 눈금",13000,5466145008,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
610,700,503219,"접이식 테이블 혼술 상 혼밥 자취 캠핑 차박 밥 독서대 침대 책상 노트북 대학생 기, 옵션07",54900,5591071175,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
611,701,503219,"레이즈 파트너스 교사 줄기 가법 보라색 죽목등 스틱 지휘봉을 잡았다 제자다 백가성 교회자 이지 소프트 최고였다 가정용, 화내지 마라 정각 핸들스틱 (두꺼운",19900,5577460233,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
612,702,503219,"행보궁 접이식좌식책상 밥상 바닥 앉은뱅이 테이블 노트북 매트 다기능 컴퓨터 책상 [도라에몽 캐릭터], 매트멀티컴퓨터테이블[연도목]",25710,5017785072,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
613,703,503219,"수작업 수납 브라질너츠 다과자 그릇 접시 릿다이어리 독창적 실내 진열 장식품, A타입",24700,5512888263,False,18,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
614,704,503219,"바잉바잉 등 농용 구식의 구이저우 수집하여 편집함 어부 보강 대나무로써 버리다 뒷면 양어깨 G양소품 남자, 스몰자 멜빵 광주리 컬러 랜덤 헤어",23600,5535931884,False,44,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
615,705,503219,"침대위 작은테이블 책상테이블 침실 땅바닥에 앉다 심플 소테이블 기숙사 학습서 가정용 흩날리다, 업그레이드 그테이블 그린 _손보호대",38500,5587914628,False,33,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
616,706,503219,"(M-LAB)퍼스널모빌리티 메라민물컵 쉐이커볼 신선한 것이 크다 찜밥 특대사이즈 자기식기 죽순대 증통 찻잔 죽통 대통 제품, 외 직경 13-15CM",27300,5174334942,False,28,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
617,707,503219,"동글동글콩콩 계자 말함 차이나 계척 가정용 가법 집안 규칙이 있다 손자병법 도덕경 연장 삼십육계 대나무 조각 공예, 도덕경 무각도 -E86",20900,5531090290,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
618,708,503219,"이케아 심플 접이식 테이블 책상 아이패드 꽂이 트레이 노트북 학습 테이블, 화이트사과60cm(미끄럼방지패드)",42800,5564309475,False,89,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
619,711,503219,등 주머니 양어깨 의자 펜던트 커튼 바구니 원형화 라인 큰사이즈 라지 묘족 대나무라탄 비닐 플라스틱 꽃자수 핸드메이드,74200,5578935462,False,21,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
620,712,503219,"좌식책상 미니 폴딩 테이블 다다미 접이식탁자숙사 간이소상 온돌_134, 오류 발생시 문의 ( SUIHAN )",82100,5094477978,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
621,713,503219,"좌식테이블 책상 접이식 침대 테이블 침실 카펫 위 큐티 휴대용 접이식 테이블 컴퓨터, 26 커피색",51750,5529938384,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
622,714,503219,"연예인 대나무 잠자리 서스펜션 우드 독창적 죽제 수작업 기예 DIY 완구 평형조 인싸템, 대나무 엘로 잠자리 x2 _연필접시",29900,5053612390,False,20,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
623,715,503219,"조정 가능한 휴대용 노트북 테이블 스탠드 접이식 컴퓨터 독서 책상 침대 트레이, 초록",111800,5591821172,False,6,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
624,717,503219,"The Double U 수작업 대나무라탄 제품 작은 호텔 농가 주방 키친 그릇 접시 광주리 찐빵 형과자 트레이 장식, 보트화브라운 엘로 가죽 라이트 그릇",16100,5476199933,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
625,718,503219,"티오피글로벌 공기건조 접시 가정용 야채말리기 신기 농가 구멍 없음 큰사이즈 라지 플랫 대소쿠리 핸드메이드 제품 광주리, 대나무 화이트 직경 80cm",45800,5555655759,False,32,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
626,719,503219,"다다마켓 침대위 창문수대 스몰자 공부테이블 초등 컴퓨터 침실 폴딩 가볍게 사치한 3C, I해피 비곰 (논슬립 미끄럼방지 유리",43400,5471270725,False,43,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
627,720,503219,"워나다 침대위 경량 플바인딩 땅 속에 두다 대학교 식당 심플 신축 착지 창 사무실 라지 백미러, 중간사이즈 핑크 （60CM *40CM",28400,5555191455,False,22,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
628,721,503219,"접시 레트로 제품 공기건조 그릇 만터우 광주리 대나무라탄 가구 구식의 죽기 원 쓰레받기 세분 큰 구멍 여름, 차콜 훈제함 타입 외경 22cm 하이",28300,5539193852,False,22,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
629,722,503219,"힐링 기숙사 윗가게 아래 만들다 침대위 루즈테이블 책상테이블 침실 심플 공부 작은테이블, 핑크 스몰자 U라인 다리",29400,5531340221,False,17,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
630,724,503219,"보끔밥상점 지휘봉을 잡았다 교사 여성 주자 가훈 제자들 규칙이 있다 각인 가법 라탄 세자 경 가정용 독창적 연죽제, (업그레이드 )천자문 (있음 눈금 )",26700,5523206943,False,32,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
631,725,503219,"책상테이블 와이드 가능 침대위 플바인딩 기숙사 판 침실 신기 공부 작은테이블, 금갈색 /카드 슬롯 60 *40 *2",41400,5589468571,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
632,726,503219,"킹덤코리아 모기 해충 작은 키 버드나무가지 대나무라탄 쓰촨성 소쿠리 DI Y 빅 핸드메이드 장식 우드 위빙 제품, 죽본색 22cm 하이 7cm",18300,5478903602,False,31,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
633,727,503219,"공예품 핸드메이드 대나무라탄 장식 제품 인테리어 농가악 필기 위빙 쌀, 내추럴 색깔 정밀함 위빙 25 센치",22100,5539266989,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
634,728,503219,"가온사랑 노 선녀 초선 패션 포인트시폰 하프 여름 만들다 의 줄기 대나무라탄 재료 판넬보드 기재 측, 2센치 와이드 대나무조각 50 센치",26300,5552685591,False,31,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
635,729,503219,"뼕땀챷 인테리어용품 미니서랍 침실 베드 테이블, D.(무카홈받침)60X40X28cm",15700,5226619677,False,28,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
636,730,503219,"멜빵 대나무라탄 농용 쓰촨성 윈난성 등 어린 의 사계절 통용 핸드메이드 야채구매 바구니, 전 대나무 원형 중간사이즈 (위 42",62100,5593977357,False,47,,,False,,,,NULL,NULL,NULL,NULL,NULL,NULL
637,731,503219,"ts글로벌 가법 가정용 대나무 줄기 교사 여성 전용 지휘봉을 잡았다 국학 교육 제자교척 선생님을 배웅함 기프트, 아크릴 계척 -세자 경",24300,5595762043,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
638,733,503219,"'알수없음' 벽장침대 접이식 벽 서랍형 공간활용 침대 다기능 세트 책상 프레임 조합 코너, 접이식 침대 (1.5m)테이블",1772400,5564454278,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
639,734,503219,"드림월드 필기 제품 자 원 트레이 장식 공기건조 수납, 무 공 직경 72 센치",55200,5595312178,False,40,,,False,드림월드,0,,NULL,NULL,NULL,NULL,NULL,NULL
640,735,503219,"간이 베드 트레이 침대 폴딩 책상 접이식 탁자 테이블 IKS-672 벽 쇼파 모던 멀 원형, 믽)블랙/+/본품00",25450,5271337075,False,1,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
641,736,503219,"편이마켓 접시 소쿠리 필기 그릇 대나무라탄 건조식품 광주리 H자 주방 키친 삿갓 전원 토트 테이블 도트 꽃, 쓰레받기 중간사이즈",22600,5539750266,False,44,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
642,737,503219,"접이식테이블 미니 침대 책상 탁자, AQ",29500,5267371855,False,54,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
643,738,503219,"다모아샾 노트북패널 윗가게 기숙사 침실 와이드 침대위 멀티 플바인딩 노트북드 노는 게임 글씨 작은테이블 판, 화이트 단풍나무 컵보관걸이 _카드",20400,4888847134,False,27,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
644,739,503219,"플레이윙 대나무라탄 멜대 구이저우 크기 어린 섬세한 라탄을 모방함 양어깨 수작업 Z장을 보다, 정밀하게 편집함 큰사이즈 라지 라지",54500,5595625650,False,42,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
645,740,503219,"접이식테이블 이동식 랩탑 노트북 책상 눕눕 좌탁 좌식책상 독서대 베드트레이 침대 소파 밥상 다과 침대책상 베드트레이 다용도 독서테이블 사이드 좌식책상, [카드 슬롯+컵 홀더] 나뭇 (80 * 50 * 32)",28800,5282098226,False,59,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
646,741,503219,"둘 수 침대위 가정용 의 책상테이블 폴딩 앉다 글씨 초등학생 탁자 놓다 미니, 카드 슬롯 추가 컵보관걸이 -연함 바",15600,4814695663,False,42,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
647,742,503219,"엠제이인터내셔널 공예품장식 죽제 쓰레받기 구멍있는 다반 차판 블루 우드 소쿠리 대나무라탄 테 정원 진열 장식품 대광주리, 왕족블루 색상 원래 대나무 슈트가",128000,5589379707,False,44,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
648,743,503219,"작은 움직일 수있는 침대 탁자 책상 드는 테이블 노트북 테이블 게으른 테이블 침대 작은 테이블, 1-70x45x64-83cm",296600,5586573629,False,4,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
649,744,503219,"힐링 가정용 심플 탑 침대위 작은테이블 와이드 침대가장자리 플바인딩 책상책꽂이 콤비네이션, 블루",31400,5530186877,False,21,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
650,745,503219,"침대 옆 접이식 베드 트레이 테이블 위에 책상 기숙사 신기 대학생 침실, 11 골드 호두 홑겹",64950,5563116931,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
651,746,503219,"침대위 작은 접이식 좌식책상 노트북 책상 위에 게으른 책상 학_46, 02 소프트핑크[아크+미끄럼 방지]",81500,5088702339,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
652,748,503219,"DIY 대나무라탄 원형 오일작기22t1EA 자 그물 실외 가정용 공예 세분 찌다 장분, 주황색 세분 공 20 센치 공 2",44500,5548336727,False,29,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
653,749,503219,"섬섬옥수건강원 커버올 신기 백팩 멜빵 광주리 던지다 수국대 동 어글리 편제품 퍼포먼스 대나무라탄 소품 비닐 플라스틱, 어른 티 （레드 ）",35500,5594317855,False,46,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
654,750,503219,"[노띵크]대나무 노트북 대형 테이블 좌식 침대 베드트레이, 02노트북테이블B",22040,2253121380,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
655,752,503219,"침대위 작은테이블 폴딩 와이드 기숙사 침실 공부 만들다 심플, 블랙 60cm （잔받침 카드 슬롯 미",36900,5590259315,False,27,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
656,753,503219,"인싸템 대나무라탄 어른 가정용 야채구매 윈난성 쓰촨성 빅, 업그레이드 판 멜빵을 보내다 벨트 면",132000,5567267264,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
657,754,503219,"필로그 찐빵 그테이블 수납 박스 자 마트 대나무라탄 핸드메이드 대소쿠리, 대나무 청 광주리 스몰자 22 센치",39200,5497381707,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
658,755,503219,"50 원형 공분 가정용 제품 핸드메이드 농가 쌀 구멍있는 주방 키친 청 가죽, 무 공 직경 45cm 하이 6cm",21100,5538715384,False,37,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
659,756,503219,"빈빈 다리 토트 좌우 벽 걸이 직사각형 탁자 간편 와이드 작업테이블 기숙사 위 책상테이블 높이다, 평면 3D (기포 곰 )-H69",23900,5464486296,False,23,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
660,757,503219,"팜플렉스 어린 호텔 대형 차이나 남자맨 여성 청 소년 사파리, 라이트그레이 색깔 풍교야박 -PBG_",18800,5067960831,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
661,758,503219,"접이식테이블 품평침대용 노트북 책상 접을 수 심플 기숙사 침대 책상 게, 03 럭셔리 폴딩 네이비 61x41",75200,5574961838,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
662,759,503219,"침대노트북 미니책상 학생 기숙사 온돌탁자 거실 심플 테이블, C",23900,4823672037,False,66,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
663,760,503219,"슈즈영 작은테이블 침실 땅바닥에 소형 독창적 여자 탑 산후조리 먹다 침대위 사용 와이드, 중간사이즈 핑크 꽃 （60CM *40",25200,5447168535,False,26,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
664,761,503219,"바이컨 부품 핸들스틱 구식의 손잡이, 24-28cm",21900,5271621848,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
665,762,503219,"핸드메이드 대나무라탄 가정용 짐을 메다 광주리 덥개 포함 멜대 풀 손질 기쁘다 시집 장가다 전용, 1-1. 1메터 클래식 멜대 1커버",29700,5519192962,False,50,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
666,763,503219,"대박저렴한 교사 여성 전용 교회자 국학 제자들 규칙이 있다 연장 말함 숏 특색 화내지 마라 각인 대판 진열 장식품, 논어다 보검 타입",23300,5036718924,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
667,765,503219,"포토 제품 구멍있는 가정용 공기건조 원 쌀 장식, 무 공 외 직경 60cm",49300,5550000919,False,40,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
668,766,503219,"유니스룸 대나무라탄 백팩 구이저우 특색 충칭 어린 자전거 짐수레 헤리티지 크기 등 분규 민간, 하이 40 롱 38 센치 와이드 29",53500,5573665886,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
669,768,503219,"폴딩 조절 책상테이블 사용 기숙사 승강 자 땅 속에 두다 신축 소테이블 판 침대위 플바인딩, 진주 블랙 A6 （벨트 리프트 _있",98400,5575839978,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
670,769,503219,"평안함 침대위 사용 심플 와이드 대학생 애니메이션 책상테이블 폴딩 글씨 작은테이블, 커피 색깔 곰 컵 받침대 _ 카드 슬",29700,4541398790,False,34,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
671,770,503219,"좌식책상/테이블/좌식테이블/서랍형 베드테이블/다용도 접이식 노트북테이블/태블릿거치대/곡선 테, 타입/색상 기본형/아이보리",9670,4861290986,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
