,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,가로길이,형태
735,996,184674,"풀씨 루트 다용도 테이블 중 (720 x 480 x 250 mm), 라인",14650,9076789,True,25,4.0,146.0,False,풀씨,0,22.0,중 (720 x 480 x 250 mm),NULL,MDF,NULL,720mm,NULL
736,997,184674,"서우 애쉬리빙다용도상 정 60 x 60 cm, 혼합 색상",32800,108461822,True,0,4.5,58.0,False,서우,0,29.0,60 x 60 x 26 cm,브라운,원목+MDF,NULL,60cm,직사각형
737,999,184674,"제이에스리빙 렌지대 수납장 전자 렌지 선반 원목 밥솥 다이 주방 가구 정리대 슬림 틈새 정리함 우드 서랍장 수납 오븐 선반장 용품-에반, 에반주방선반",28000,4632488835,False,0,3.5,9.0,False,,0,9.0,NULL,NULL,NULL,NULL,NULL,NULL
738,1001,184674,"루디 체코 원목 식탁 세트 4인용 6인용 벤치형 의자형 방문설치, 4인벤치형",299000,4692187161,False,40,5.0,41.0,False,리비니아,착불배송,41.0,NULL,NULL,NULL,NULL,NULL,NULL
739,1002,184674,"스틸리 다용도 베드테이블 좌식책상 STEELIE-K7, 그레이",52500,2243313148,False,0,5.0,54.0,False,스틸리,0,48.0,NULL,NULL,NULL,NULL,NULL,NULL
740,1003,184674,"조은세상 심플엔틱 중교자상 900 x 750 mm, 브라운",112700,1417942426,False,0,4.5,57.0,False,조은세상,0,56.0,NULL,NULL,NULL,NULL,NULL,NULL
741,1004,184674,"삼성 IREX 장롱경첩 180도 아웃도어, 경첩-180도장롱경첩(도매)",1050,34346666,False,0,4.5,56.0,False,,"2,500",22.0,NULL,NULL,NULL,NULL,NULL,NULL
742,1005,184674,"[스텐팩토리] 스텐 1조 업소용싱크대600 싱크대개수대 업소용개수대 주방 세정대 씽크대, 1조싱크대600x600x800 STS201",75000,1601260224,False,0,4.5,11.0,False,,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL
743,1006,184674,"가구가구또가구 긁힘방지스티커 부직포모음 가구부속자재, 부직포사각스티커(중)",1800,17517623,False,0,4.5,32.0,False,,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL
744,1007,184674,페인트인포 아카시아 집성목 15T 600 x 800,23400,134199580,True,0,5.0,3.0,False,페인트인포,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
745,1009,184674,"쿡 월넛 다용도 2단 렌지대, 혼합색상",27880,1729734377,True,0,4.5,14.0,False,,0,14.0,NULL,NULL,NULL,NULL,NULL,NULL
746,1010,184674,"글래스 카페 테이블 1200, 화이트",90300,1272153282,True,0,3.5,53.0,False,,0,52.0,NULL,NULL,NULL,NULL,NULL,NULL
747,1011,184674,"철물프렌드 원형원목다리모음전 원목발 가구다리 서랍장 거실장 소파발 나무다리, 원형원목다리_85mm용(1개)",2900,5109093399,False,0,4.5,3.0,False,,"2,500",3.0,NULL,NULL,NULL,NULL,NULL,NULL
748,1012,184674,"노아가구 정수기다이, 화이트",40680,41109385,True,2,3.0,162.0,False,,0,31.0,34.5 x 50 x 75 cm,화이트,합성목재,NULL,34.5cm,NULL
749,1013,184674,"[파스텔우드] 원목바의자 아일랜드식탁의자 바의자 홈바의자, 브라운",84000,185623852,False,22,4.5,19.0,False,,0,9.0,NULL,NULL,NULL,내추럴,NULL,NULL
750,1015,184674,"일루일루 마틴 다용도 선반, 내추럴",59900,155756884,False,0,4.5,27.0,False,일루일루,0,18.0,90*44*134.5,블랙,철제,NULL,90cm,NULL
751,1016,184674,"파란들 샤벳 A라인 원목 2인 식탁테이블(의자 미포함) 원목테이블, 샤벨",76000,285396410,False,62,4.5,9.0,False,파란들,0,9.0,2인용,브라운,원목,NULL,80cm,NULL
752,1017,184674,"한목가구 다용도 접이식 테이블 태상 720 대, 엔틱옹이",11900,19859352,True,0,4.5,27.0,False,,0,9.0,NULL,브라운,합성목재,NULL,720mm,직사각형
753,1018,184674,"PVC 라티스 (600 1200)x1200 +사은품 케이블타이 블랙 가림막 파티션 휀스 격자망 울타리 방묘문 야외테라스 정원 난간격자망 DIY 빠른배송, 600x1200x4 70x70",11970,4568426630,False,0,5.0,5.0,False,,착불배송,5.0,NULL,NULL,NULL,NULL,NULL,NULL
754,1020,184674,철물코리아 3단 댐퍼 서랍 레일 좌측 + 우측 세트 500,13810,73218954,True,0,5.0,8.0,False,,0,4.0,NULL,NULL,스틸,NULL,NULL,NULL
755,1021,184674,"아지트 T400 정수기받침대 정수기다이 밥솥 수납장, 화이트",46900,1918208230,False,0,4.5,6.0,False,,"10,000",6.0,NULL,NULL,NULL,NULL,NULL,NULL
756,1023,184674,"가구가구또가구 멜로디손잡이 1구손잡이 서랍장손잡이 가구손잡이, 골드무광",1000,94381668,False,0,4.5,140.0,False,,"2,500",61.0,NULL,NULL,NULL,NULL,NULL,NULL
757,1024,184674,"사사가구 몬토 비앙코카라라 마카롱 4인 대리석 식탁세트(의자4개포함), 화이트골드",373440,2021629605,False,4,5.0,3.0,False,사사가구,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
758,1025,184674,"미니 불판 테이블, 멀바우",149000,2141301039,True,0,4.5,7.0,False,,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL
759,1027,184674,"마니앤솔 추상액자테이블 라인아트 특대, 옐로우",27900,2140999739,True,0,4.0,12.0,False,,0,12.0,NULL,NULL,NULL,NULL,NULL,NULL
760,1028,184674,홈앤드 에버니 라운드600 접이식 테이블 밥상 공부상,17900,1832213255,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,모던/심플,590mm,직사각형
761,1029,184674,"지니 바 체어, 블랙",25900,4387820480,False,28,4.5,156.0,False,,착불배송,85.0,NULL,NULL,NULL,NULL,NULL,NULL
762,1030,184674,"JS커머스 가구 의자 투명 고무발 고무 받침 고무족 미끄럼 소음 스크래치 방지, FN031.선택 3 - 의자투명고무발 중 19mm",500,124826215,False,0,4.0,37.0,False,,"2,500",10.0,NULL,NULL,NULL,NULL,NULL,NULL
763,1031,184674,한샘 포레 7000 내츄럴 4인 식탁 DIY,119000,157561617,False,17,5.0,24.0,False,한샘,0,12.0,NULL,NULL,NULL,내추럴,NULL,NULL
764,1032,184674,"크랜앤홈 서랍레일 백색철레일 가구부속자재, 400mm",1650,1320115402,False,0,5.0,4.0,False,,"2,500",4.0,NULL,NULL,NULL,NULL,NULL,NULL
765,1036,184674,"남원춘향공방 교자상 제사상 1500x900 집들이상 사각밥상 접이식상, 일도 5자 150x90",149000,1123881280,False,21,4.5,16.0,False,남원춘향공방,0,16.0,1500x900x320(mm),레드,"원목,샤벨무늬목",NULL,150cm,NULL
766,1037,184674,"국내산 튼튼한 조립식 슬라이드형-렌지대 3단 렌지대수납장, 화이트",36900,1775995307,False,32,5.0,31.0,False,,0,31.0,NULL,NULL,NULL,NULL,NULL,NULL
767,1039,184674,"[쿡앤시스템] 업소용작업대 2단 900 스텐작업대 조리대 주방선반 조리대/하부장, 재질 STS 201",86000,24689763,False,14,4.5,14.0,False,,0,7.0,NULL,NULL,스테인리스,NULL,NULL,NULL
768,1040,184674,"위더스 모비선반 하단박스, 화이트",20590,18480568,True,26,4.0,53.0,False,소프시스,0,8.0,550 x 260 x 383 mm,화이트,PB,NULL,NULL,NULL
769,1041,184674,"조은세상 모니카 테이블 1200 x 800 mm, 마블W",52800,1711669442,True,0,5.0,6.0,False,조은세상,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL
770,1042,184674,"동서가구 케이화이트 1800식탁렌지대 DFAC5954, 화이트",91900,17427144,False,48,4.5,55.0,False,동서가구,착불배송,48.0,NULL,화이트,합성목재,NULL,600mm,NULL
771,1043,184674,"옛날 접이식 양은밥상 5호, 혼합색상",28500,4873345253,True,0,2.0,3.0,False,,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
772,1044,184674,"조은세상 남원 향로 찻상 510 x 390 x 220 mm, 대추색",32900,1694674289,True,0,5.0,11.0,False,조은세상,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
773,1045,184674,"라로퍼니처 프렌치 앤틱 대리석 원목 4인용 식탁 세트(식탁+의자2+벤치1) 식탁세트, 식탁+의자2+벤치1",339000,1712593389,False,51,5.0,20.0,False,,착불배송,20.0,NULL,NULL,NULL,NULL,NULL,NULL
774,1046,184674,"아이베란다 저렴한 미송합판 12T 규격목재 폭선택선반 목재 앵글받침 인테리어 DIY, 240mm(폭)x400mm(길이)x12mm(두께)",2200,1792359958,False,0,4.0,11.0,False,,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
775,1047,184674,까미노디자인 모닝 원목 2인용 식탁세트,115800,5422170415,False,0,5.0,1.0,False,,0,1.0,NULL,네츄럴,NULL,NULL,85cm,직사각형
776,1049,184674,"미니식탁 1인용식탁 1인용테이블 미니테이블, 화이트 80cm",29900,2209459299,False,0,4.5,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
777,1050,184674,"베스트리빙 캔버라 6인용 원목 식탁테이블, 모카브라운",128880,176984177,True,3,3.5,32.0,False,베스트리빙,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
778,1051,184674,"보니애가구 베르메 원목 2인용 식탁세트, 월넛브라운",149000,170113417,False,58,4.0,38.0,False,보니애가구,착불배송,18.0,800*800*750,NULL,원목,NULL,800mm,NULL
779,1052,184674,"리빙코디 헬로키티 세이프티 테이블 꽃다발 중, 혼합 색상",21900,1646597,True,0,5.0,51.0,False,리빙코디,0,10.0,NULL,화이트,합성목재,NULL,720mm,직사각형
780,1055,184674,"퍼니라이 원목 침대 베드 트레이, 오크색(oak), 선반형(모데나)",12800,5158450919,False,35,4.5,6.0,False,,"3,000",6.0,52cm x 33cm x 24cm,NULL,원목,모던/심플,NULL,NULL
781,1056,184674,"[삼익가구]렉시 2인용 내츄럴 원목 식탁세트(의자2), 내츄럴오크",119000,1261869731,False,50,5.0,10.0,False,삼익가구,착불배송,10.0,NULL,NULL,NULL,NULL,NULL,NULL
782,1057,184674,"솔로리빙 미니 렌지대, 화이트",35900,5239460742,True,0,5.0,4.0,False,솔로리빙,0,4.0,470 x 400 x 460 mm,NULL,NULL,NULL,470mm,NULL
783,1058,184674,"한목가구 접이식테이블 1인~2인용 648 다용도상, 엔틱옹이, pvc다리(6481)",15500,7715127,False,0,4.0,109.0,False,,0,28.0,600x480x250mm,NULL,하이그로시,NULL,NULL,직사각형
784,1059,184674,"베스트리빙 [수도권 3일이내 배송]캘빈 4인 하이그로시 식탁세트/의자4개, 화이트",139000,343135482,False,46,4.0,96.0,False,베스트리빙,"30,000",6.0,NULL,NULL,NULL,NULL,NULL,NULL
785,1062,184674,"파란들 심플 800 주방수납장 렌지다이 밥솥다이 렌지대, 우드그레이",69000,53664285,False,26,4.0,93.0,False,파란들,착불배송,34.0,W800*D400*H850mm,그레이,합성목재,NULL,80cm,NULL
786,1063,184674,"리폼플러스 싱크대쇼바 헤펠레쇼바, 가스쇼바 7kg 소",2300,335787881,False,0,5.0,17.0,False,,"2,500",14.0,NULL,NULL,NULL,NULL,NULL,NULL
787,1064,184674,"라로퍼니처 사라 대리석 2인용 식탁세트, 2.단품 (2인식탁)",133000,167389132,False,55,4.5,4.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
788,1065,184674,"다니엘우드 아일랜드 160cm 홈바 원목 긴 테이블 사이드 보조식탁, 1600×300테이블(삼나무상판)_무도장",86000,33440738,False,30,4.5,165.0,False,다니엘우드,착불배송,43.0,가로1600×세로300×높이720(mm),NULL,원목,NULL,160cm,NULL
789,1066,184674,"[쿡앤시스템] 업소용작업대 가스대 600 가스렌지선반 밥솥 배식대 스텐작업대, 스텐레스 201",80000,24689704,False,0,4.5,20.0,False,,0,11.0,NULL,NULL,스테인리스,NULL,600mm,NULL
790,1067,184674,페인트인포 DIY목재재단 06_MDF_3T | 400mmx1200mm,13280,71452006,True,0,5.0,2.0,False,페인트인포,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
791,1070,184674,데코퍼니쳐 피렌체 원형 테이블 700,74000,4896235827,True,1,4.5,3.0,False,,0,3.0,NULL,NULL,NULL,NULL,NULL,원형
792,1071,184674,"신지카토 세이프티 테이블 중, 뽀그리얼룩말",21210,1270621,True,2,4.5,131.0,False,리빙코디,0,23.0,NULL,화이트,합성목재,NULL,720mm,직사각형
793,1072,184674,"리빙코디 신지가토 하이그로시 다용도 테이블 소, 꼬망세",18420,1942027501,True,0,5.0,5.0,False,리빙코디,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
794,1074,184674,"Royalways 공예품 인쇄용 금박지 금박 용품 금박 접착제 호일 종이 예술 diy 수공예 장식, 금",7930,2352751286,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
795,1075,184674,"오홀리브 접이식 액자테이블 러시안블루 80 x 60 x 27 cm, 혼합색상",27830,4577734955,True,0,5.0,9.0,False,오홀리브,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL
796,1076,184674,"삼익가구 [삼익가구]카뮤 4인용 대리석 식탁 테이블 식탁/테이블>>식탁테이블, 화이트",205000,1824817717,False,65,4.0,4.0,False,삼익가구,착불배송,4.0,NULL,NULL,NULL,NULL,NULL,NULL
797,1077,184674,즐거운집 명가상감 교자상 직교자상 120 x 80 cm,94000,237905545,True,0,4.5,20.0,False,즐거운집,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL
798,1078,184674,"고기 전골 불판 테이블 홍윤아 김건모 식탁, 슬립우드",139000,4670396932,False,0,5.0,12.0,False,,"16,000",12.0,NULL,NULL,NULL,모던/심플,NULL,직사각형
799,1079,184674,"홈인홈 the 튼튼한 책상 겸 테이블 1200 x 800 mm, 상판 (화이트) + 다리 (화이트)",89060,95535115,True,0,3.5,27.0,False,,0,12.0,NULL,NULL,NULL,NULL,NULL,NULL
800,1080,184674,"리바트 뉴시나몬 윈저체어(2종 중 택1), 윈저체어(B형)(EVCH16290WB)",68440,7298071,False,32,5.0,43.0,False,리바트,0,,NULL,NULL,NULL,내추럴,NULL,NULL
