,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,행거 종류,행거 타입,거울
131,152,184600,"룸앤홈 데코 스탠드행거, 블랙",20320,36800648,True,38,4.0,1922.0,False,룸앤홈,0,290.0,480 x 280 x 1745 mm,블랙,철제,NULL,NULL,NULL,NULL
132,153,184600,"까사마루 루이 행거, 화이트",12500,4673723003,True,3,4.0,26.0,False,까사마루,0,26.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,154,184600,"마켓비 LEIT 선반 600 넓은 4단, 002.화이트",27900,166758024,False,0,4.5,6722.0,False,마켓비,0,204.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
134,155,184600,"리벤스 더블 이동식 2단 행거, 화이트",21900,219914,False,0,4.0,2511.0,False,리벤스,0,183.0,100 x 42 x 166 cm,화이트,철제,NULL,NULL,NULL,NULL
135,156,184600,"데코 38 파이 튼튼행거 4단, 화이트",36660,3680772,True,6,4.0,869.0,False,데코,0,143.0,폭 210cm x 높이 260cm,화이트,철제,NULL,NULL,NULL,NULL
136,158,184600,"리빙스타 방울 스탠드 행거, 화이트",20900,111312732,True,56,4.5,78.0,False,리빙스타,0,39.0,"지름45,높이170",화이트,"38mm스틸파이프,ABS합성수지",NULL,NULL,NULL,NULL
137,159,184600,"가쯔 네이쳐 스탠드 나뭇가지 옷걸이, 블랙",8270,2587278,True,0,4.0,1702.0,False,가쯔,0,256.0,177.3 X 35.6 cm,블랙,스테인리스,모던/심플,NULL,NULL,NULL
138,162,184600,"[왕자행거] 왕자 대형트윈선반 행거(32mm)[인터넷], 색상:없음 / 무늬:없음",62040,99325276,False,4,4.5,144.0,False,왕자행거,0,68.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
139,163,184600,"아트박스/홈앤하우스 왕자행거 뉴허니폴 옷걸이, 화이트",21370,103166460,False,0,5.0,108.0,False,,0,92.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
140,164,184600,PS 국내 38mm 행거4단/옷걸이행거,41200,1922123,True,26,4.5,1151.0,False,,0,74.0,38mm,화이트,NULL,NULL,NULL,NULL,NULL
141,165,184600,"에코DIY 원목 폴 행거, 내츄럴",32300,92284160,True,0,4.5,111.0,False,,0,50.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
142,166,184600,"[룸스퀘어] 룸스퀘어 원목 스탠드 옷걸이 행거 스탠드형옷걸이, 01콤비네추럴",24800,18487959,False,0,4.5,833.0,False,,0,51.0,395×1820,베이지,원목,내추럴,NULL,NULL,NULL
143,167,184600,"신촌가구 말리부 원목 스탠드옷걸이, 1개",44900,2069380,False,0,4.5,108.0,False,신촌가구,0,59.0,NULL,브라운,원목,내추럴,NULL,NULL,NULL
144,168,184600,하우스데이 나사방식 세탁기선반 전용 2단 블랙,35040,121778327,True,22,5.0,30.0,False,,0,18.0,"넓이 850mm x 높이 2100~2600mm, 선반 750 x 385 mm",NULL,NULL,NULL,설치형,NULL,NULL
145,169,184600,"가쯔 프리미엄 너비조절 이동식 스탠드행거, 화이트",14160,31749116,True,1,4.0,160.0,False,가쯔,0,44.0,85.8*173cm,화이트,철제,NULL,NULL,NULL,NULL
146,174,184600,"비카 비치나무 스탠드옷걸이/행거/이케아/모자걸이/스탠딩/원목행거, 화이트",19800,1668465741,False,0,4.5,12.0,False,비카,0,13.0,NULL,화이트,NULL,NULL,NULL,NULL,NULL
147,175,184600,"리빙스타 커튼 2단 슬림 폭고정 행거, 행거(아이보리), 커튼(아이보리)",37900,111312749,True,58,4.5,112.0,False,리빙스타,0,33.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
148,176,184600,"업그레이드 1단 이동선반, A형",27360,211664,True,23,4.5,490.0,False,,0,97.0,850~ 1400 x 400 x 1350 mm,실버,NULL,NULL,NULL,NULL,NULL
149,178,184600,"넘버원 38mm 3단 행거, 화이트",42200,15185251,True,35,4.0,221.0,False,,0,104.0,NULL,화이트,철제,NULL,NULL,NULL,NULL
150,180,184600,"하우스레시피 올데이 스탠드 행거, 화이트",24880,176810556,True,37,4.0,303.0,False,하우스레시피,0,109.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
151,182,184600,"이케아 MULIG 옷걸이 행거 80179433, 화이트",13170,20471138,False,0,4.0,386.0,False,,착불배송,27.0,폭 99 x 깊이 46 x 높이 151 cm,화이트,철제,NULL,NULL,NULL,NULL
152,183,184600,"이지온 국민튼튼 6단 행거 드레스룸 커튼 선반 고정식 옷걸이 옷가게 수납 시스템 행거 모음, 옵션1) EO-406, 커튼없음",99600,4883668571,False,9,5.0,11.0,False,,0,11.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
153,185,184600,"하우스데이 나사방식 세탁기전용선반 2단, 혼합 색상",33230,24012329,True,20,4.5,390.0,False,,0,86.0,850 x 380 x 2600 mm,화이트,철제,NULL,NULL,NULL,NULL
154,186,184600,"지엔디스플레이 옷가게 튼튼한 이동식 옷걸이 행거, 1. 강철 일자 행거 실버",44000,201232588,False,0,5.0,82.0,False,,"10,000",61.0,높이96cm~160cm X 가로120cm~165cm,실버,철제,NULL,NULL,NULL,거울 없음
155,188,184600,"왕자 4단고정행거_nhc545-1.조임식, 없음",28830,1187192913,False,7,4.5,7.0,False,,0,6.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
156,189,184600,"리우리빙 6단 튼튼한 행거 + 집게 세트, 블랙앤화이트",70590,4735793891,True,4,5.0,7.0,False,리우리빙,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157,190,184600,"월드그린 DIY 원목 스탠드 옷걸이, 월넛",23190,19918746,True,50,4.5,264.0,False,,0,19.0,34 x 34 x 175 cm,베이지,고무나무,내추럴,NULL,NULL,NULL
158,191,184600,"왕자 심플2단커텐행거브라운커텐32mm, 아이보리함마분체도장, 커튼커버(브라운+아이보리)",36700,136994513,False,0,4.5,84.0,False,홈앤하우스,0,34.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
159,192,184600,가화행거 스텐 이동형 1단 바구니 행거 실버 SMH1001M,22520,64367189,True,2,4.5,91.0,False,,0,37.0,행거,실버,철제,NULL,NULL,NULL,거울 없음
160,193,184600,"트레벨 38파이 3단 행거, 화이트",35900,2584352,True,4,4.0,605.0,False,트레벨,0,232.0,240 x 260 cm,화이트,철제,NULL,NULL,NULL,NULL
161,194,184600,"리빙스타 이동식 2단 행거, 아이보리",29900,111312730,True,6,4.5,278.0,False,리빙스타,0,92.0,"너비 107~127cm, 높이 110~185cm, 폭 42cm",베이지,철제,NULL,NULL,NULL,NULL
162,195,184600,"우리행거 고정식 선반 멀티행거 WCL3892, 아이보리",42590,1734461301,True,7,4.5,19.0,False,,0,19.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
163,196,184600,"오에이데스크 원목 스탠드 옷걸이 타입 A, BROWN",13830,51410085,True,41,3.5,219.0,False,,0,92.0,50 x 165 cm,브라운,원목,NULL,NULL,NULL,NULL
164,197,184600,"퍼니라이 1단 2단 4단 튼튼한 철제 이동식 조립식 스탠드 선반 옷걸이 행거, 1단 선반 행거, 화이트",15000,4673115781,False,61,4.0,8.0,False,,"5,000",8.0,NULL,NULL,NULL,모던/심플,스탠드/이동식,NULL,NULL
165,198,184600,"가쯔 프리미엄 너비조절 이동식 행거, 블랙",12480,4790211,True,4,4.0,516.0,False,가쯔,0,99.0,141.4 x 44.4 x 173cm,블랙,철제,NULL,NULL,NULL,NULL
166,199,184600,"엠에프매직하우스 무볼트 드레스룸 카트형 바지걸이행거, 1단",25900,5189003197,False,0,5.0,1.0,False,엠에프매직하우스,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167,200,184600,"코코디피 튼튼한 옷가게 의류매장용 용접 행거 이동식 기성 헹거, 실버",39800,24753479,False,0,4.5,123.0,False,,"10,000",67.0,NULL,실버,철제,모던/심플,NULL,NULL,NULL
168,201,184600,"[왕자행거] 왕자 점보2단조절행거_아이보리실버(811), 상세 설명 참조",49590,156976065,False,5,5.0,48.0,False,왕자행거,0,37.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
169,203,184600,"하우스데이 폴행거 1단 ST_032_B, 블랙",14880,208493579,True,34,4.5,139.0,False,,0,71.0,NULL,NULL,NULL,NULL,폴/기둥식,NULL,NULL
170,204,184600,"프라임 4단 드레스룸 행거, 베이지블루",68730,1277735864,True,4,4.5,43.0,False,,0,40.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
171,205,184600,"까사마루 오브 트롤리 행거, 화이트",35900,4744537506,True,0,5.0,18.0,False,까사마루,0,18.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
172,206,184600,"키모 르네 2폭 행거 선반형, 블랙",67900,266735243,False,5,4.5,69.0,False,키모,0,65.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
173,207,184600,행거만드는사람들 이동식 2단 행거 다크그레이,29900,1906991478,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
174,208,184600,"데코즈인 데코 38 파이 튼튼행거 2단, 화이트",27250,3680768,True,3,4.0,431.0,False,,0,28.0,130 x 260 cm,화이트,철제,NULL,NULL,NULL,NULL
175,209,184600,"프라임 뉴 골드 드레스룸 행거, 베이지블루",140200,1277735893,True,8,4.5,132.0,False,,0,93.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
176,211,184600,"까사마루 미엘레 3단 행거, 블랙",24900,184517174,True,37,4.0,555.0,False,,0,154.0,420 x 1000 x 1980 mm,블랙,철제,NULL,NULL,NULL,NULL
177,212,184600,"하우스레시피 듀코 데일리 행거, 블랙",28900,9851194,True,35,4.5,275.0,False,하우스레시피,0,88.0,NULL,블랙,철제/스틸,NULL,NULL,NULL,NULL
178,213,184600,"뷰리언즈 유럽풍 스탠드 옷걸이, Modern White",9440,179038291,True,5,4.0,92.0,False,,0,52.0,NULL,NULL,강철/철제,NULL,NULL,NULL,NULL
179,214,184600,"[왕자행거] 왕자 뉴2단대형이동식행거(색상선택형), 색상:블랙(nhc646-1)",42750,124769616,False,0,5.0,76.0,False,왕자행거,0,48.0,NULL,NULL,NULL,모던/심플,스탠드/이동식,NULL,NULL
180,215,184600,"제이에스리빙 원목 1단 2단 행거 시스템 드레스룸 스탠드 옷걸이 수납형 고정식 엔틱 대형 조립식 서랍형 오픈 정리함 고급형 미니 비키니 수납 옷장 이동식 헹거 옷 옷걸이행거 정리, 아지오 대나무 행거",16600,1849062287,False,44,4.5,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
181,216,184600,"까사마루 세가티 접이식 3단 행거, 블랙",62900,150909184,True,36,4.0,180.0,False,까사마루,0,54.0,1500 × 520 × 1900 mm,블랙,철제,NULL,NULL,NULL,NULL
182,217,184600,"아이리스 코너 스타일 행거 PI-C150, 블랙",33900,1271060761,True,0,4.5,94.0,False,아이리스,0,83.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
183,218,184600,"하우스레시피 듀코 확장형 더블 행거, 블랙",20100,9851197,True,53,4.0,160.0,False,하우스레시피,0,46.0,NULL,블랙,철제/스틸,NULL,NULL,NULL,NULL
184,219,184600,"리빙스타 2단 행거, 화이트",30800,111312761,True,54,4.5,71.0,False,리빙스타,0,19.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
185,220,184600,"프라임행거 드레스룸 2단 커튼타입 행거, 골든트리",62700,188556,True,19,4.0,747.0,False,,0,40.0,140 x 56 x 280cm,옐로우,철제,NULL,NULL,NULL,NULL
186,222,184600,"엠에프매직하우스 무볼트 드레스룸 더블 행거 + 고무망치, 혼합색상",35060,1349698877,True,2,4.5,91.0,False,엠에프매직하우스,0,77.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
187,223,184600,"하우스데이 원터치 폴행거 2단, 혼합 색상",29140,24012421,True,25,4.5,745.0,False,,0,29.0,150 x 260 cm,화이트,철제,NULL,NULL,NULL,NULL
188,224,184600,"신촌가구 스탠드 원목 옷걸이 로얄, 화이트",28900,1242086518,False,0,4.5,44.0,False,신촌가구,0,42.0,175cm,화이트,PVC,모던/심플,NULL,NULL,NULL
189,225,184600,"가팡 원목 이동식 이동 옷걸이 행거 60, 우드",38330,1717455436,True,0,3.5,50.0,False,가팡,0,50.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
190,226,184600,"까사마루 레브 서랍형 이동식행거, 베이지",99000,5493740,False,0,4.0,4970.0,False,까사마루,0,305.0,635 x 450 x 1710 mm,베이지,철제,NULL,NULL,NULL,NULL
191,227,184600,"넘버원 폴 행거, 블랙",17800,1203844433,True,5,4.5,70.0,False,,0,50.0,NULL,NULL,NULL,NULL,폴/기둥식,NULL,NULL
192,228,184600,"키모 수납행거 1200, KM-T6502",50900,238446424,False,9,4.5,84.0,False,키모,0,61.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
193,229,184600,"[NEW]리우리빙 두배커진행거 3단 38mm 블랙/블랙앤화이트, 3단 블랙앤화이트, 리우리빙 두배커진행거",46900,5423252686,False,14,,,False,리우리빙,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
194,230,184600,"실속형 튼튼 3단 행거, 블랙",19930,4698413237,True,8,4.5,3.0,False,,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
195,232,184600,"이지 멀티 행거 4단 38mm, 혼합색상",36600,1581652845,True,10,4.0,23.0,False,,0,23.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
196,233,184600,"엠에프매직하우스 윈도우 커버형 190 싱글 행거, 그레이",29670,1758120384,True,0,5.0,19.0,False,엠에프매직하우스,0,18.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
197,234,184600,"[왕자행거] 왕자 뉴베이직폴행거(색상선택형), 색상:실버(nhc637)",20700,114675652,False,0,4.5,120.0,False,왕자행거,0,60.0,NULL,NULL,NULL,모던/심플,폴/기둥식,NULL,NULL
198,235,184600,피에스산업 업그레이드 고정식 1단 행거,9200,3687617,True,22,4.0,1305.0,False,,0,115.0,one size,화이트,철제,NULL,NULL,NULL,거울 없음
199,236,184600,"가화행거 알루미늄 4단 선반 행거, 실버 + 블랙",68030,20055620,True,0,4.5,595.0,False,,0,248.0,75~110 x 150~250cm,화이트,알루미늄,NULL,NULL,NULL,NULL
200,237,184600,"넘버원 고정식 2단 행거 38mm, 화이트",33900,15185250,True,43,4.0,716.0,False,,0,294.0,NULL,화이트,철제,NULL,NULL,NULL,NULL
201,238,184600,가쯔 프리미엄3단너비조절이동식행거,25270,303266607,True,0,4.0,1689.0,False,가쯔,0,112.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
202,239,184600,"가화행거 고급 5단 드레스룸 커튼 행거, A-브라운",97100,20055679,True,2,4.0,406.0,False,가화홈시스,0,126.0,높이(150 - 250 cm) x 너비(235 - 325 cm),브라운,철제,NULL,NULL,NULL,NULL
203,240,184600,"신촌가구 스탠드 원목 옷걸이 센터폴, 1개",31900,2069503,False,3,4.5,160.0,False,신촌가구,0,30.0,높이 170-175,엔틱,원목,클래식/엔틱,NULL,NULL,NULL
204,241,184600,"프리메이드 프라임 수납 행거 와이드, 오크",95000,270122179,False,0,4.0,48.0,False,프리메이드,0,33.0,NULL,NULL,NULL,NULL,NULL,NULL,거울 없음
205,242,184600,"하우스데이 나사방식 세탁기전용선반 3단, 혼합 색상",39820,24012331,True,23,4.0,88.0,False,,0,20.0,850 x 380 x 2600 mm,화이트,철제,NULL,NULL,NULL,NULL
206,243,184600,"썬데코 우드레핑 이동식 2단 행거, 오크우드",20020,237727600,True,22,4.0,71.0,False,,0,40.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
207,245,184600,"제이픽스 아이언 철제 옷장 행거 600, 블랙",45800,202117596,True,46,4.5,254.0,False,제이픽스,0,135.0,600 x 350 x 1625 mm,블랙,철제,NULL,NULL,NULL,NULL
208,246,184600,"[왕자행거] 왕자 G드레스룸행거_544, 상세 설명 참조",58330,1473571557,False,2,4.5,10.0,False,왕자행거,0,10.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
209,248,184600,"하우스데이 폴행거_블랙 행거, 아이보리함마톤",19800,1648563287,False,9,5.0,10.0,False,,0,10.0,NULL,NULL,NULL,NULL,폴/기둥식,NULL,NULL
210,249,184600,"프라임 뉴 골드 드레스룸, 모던그레이",119470,1277735919,True,8,4.5,61.0,False,,0,51.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
211,252,184600,"몬스터리빙 랙행거 1200mm 2단, 블랙",54000,2397017,True,36,4.0,109.0,False,몬스터리빙,0,14.0,NULL,블랙,철제,NULL,NULL,NULL,거울 없음
212,253,184600,"[왕자행거] 왕자 네오스페이스 베이직2단-선택형, 전체색:3.블랙(798-2)",30590,113854875,False,0,5.0,61.0,False,왕자행거,0,15.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
213,254,184600,"코끼리리빙 스탠드 행거 150 ERR-1511, 화이트",13410,1403245868,True,13,4.5,39.0,False,코끼리리빙,0,39.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
214,255,184600,"스미스 6단행거 38mm, 화이트",69900,5307486723,True,0,5.0,5.0,False,,0,5.0,NULL,화이트,"스틸파이프 + 분체도장, 합성수지",NULL,NULL,NULL,거울 없음
215,256,184600,"룸앤홈 메종 와이드 선반 행거, 화이트",29320,159888105,True,63,4.5,105.0,False,룸앤홈,0,48.0,790 x 345 x 1400 mm,화이트,철제,NULL,NULL,NULL,NULL
216,257,184600,"리우리빙 스크류 5단 헹거 M, 리우리빙 스크류 행거 5단 블랙앤화이트 M",69900,315097469,False,0,4.5,59.0,False,리우리빙,0,41.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
217,258,184600,"모노플랫 인테리어 슬림 L자 스탠드행거, 화이트 + 우드",25090,1658929646,True,10,4.0,27.0,False,모노플랫,0,27.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
218,259,184600,"홈페리 올라 선반 행거, 블랙",32810,196541435,True,5,4.0,86.0,False,홈페리,0,80.0,NULL,블랙,철제,NULL,NULL,NULL,NULL
219,260,184600,"정리인행거 심플리프 스탠드 행거 105, White",17310,4550349655,True,4,4.0,6.0,False,,0,6.0,NULL,화이트,NULL,NULL,스탠드/이동식,NULL,NULL
220,261,184600,"아이코닉하우스 오카소 블렌드 스탠드 행거, 화이트",23000,1606761076,True,0,4.5,24.0,False,,0,24.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,262,184600,"아이템톡 논슬립 카트형 바지걸이 스탠드 행거 35p, 화이트",37900,4874382302,True,0,5.0,6.0,False,,0,6.0,945 x 385 x 800 mm,화이트,NULL,NULL,NULL,NULL,NULL
222,263,184600,"리우리빙 스크류 행거 2단 38mm M사이즈 블랙/블랙앤화이트, 리우리빙 스크류 행거 2단 블랙앤화이트 M",35900,246772356,False,0,4.5,134.0,False,리우리빙,0,80.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
223,264,184600,"아이코닉하우스 셀레스 스틸 스탠드 행거, 화이트",17490,1309954395,True,0,4.0,179.0,False,,0,170.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
224,265,184600,"우리행거 클래식 고정식 3단 행거 WCL 3803 38mm, 아이보리",35740,1727156204,True,10,4.5,23.0,False,,0,20.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
225,266,184600,"엠에프매직하우스 윈도우 커버 2단 행거 더블, 라이트그레이",36330,1630277889,True,0,4.0,84.0,False,엠에프매직하우스,0,45.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
226,267,184600,왕자 180벌선반행거,48900,271148313,False,0,5.0,12.0,False,,0,8.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
227,268,184600,"엠에프매직하우스 윈도우 커버 2단 행거 트리플, 라이트그레이",47780,1630277871,True,0,4.5,41.0,False,엠에프매직하우스,0,41.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
228,269,184600,"이지온 국민튼튼 커튼 행거 드레스룸 시스템 옷걸이 고정식 선반 수납 옷가게 옷정리 행거 커튼 모음, 옵션1) EO-S212, 화이트",83400,4854873423,False,9,4.5,15.0,False,,0,15.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
229,270,184600,"프라임 더블 김치냉장고 선반 행거 2단, 실버",88870,1277735916,True,1,4.5,82.0,False,,0,25.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
230,272,184600,"아이두 1단 행거 스탠드형 이동형, N600",16900,5015327882,False,0,5.0,8.0,False,아이두,0,8.0,NULL,화이트,NULL,NULL,스탠드/이동식,NULL,거울 없음
231,273,184600,"스텐레스 이동식 행거 NT-815-1, 화이트",20710,4758982607,True,0,4.0,3.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
232,275,184600,"행거만드는사람들 고정식 5단 행거32mm, 고정식 5단 행거",39900,1840385072,False,0,4.5,18.0,False,,0,18.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
233,277,184600,"이케아 mulig 벽행거 행거, 화이트1개",11900,285614118,False,0,5.0,17.0,False,이케아,"2,500",13.0,NULL,NULL,NULL,모던/심플,NULL,NULL,NULL
234,278,184600,"까사마루 접이식 3단행거 1개, 단품",62100,213060938,False,10,4.5,31.0,False,까사마루,0,13.0,NULL,NULL,NULL,모던/심플,스탠드/이동식,NULL,NULL
235,279,184600,"가화홈시스 알루미늄 대용량 4단 다용도 선반행거 LBAL2040, 실버 + 블랙",58380,204303951,True,1,4.5,36.0,False,가화홈시스,0,30.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
236,280,184600,"오엠티 철제 스탠드형 옷걸이 OHG-Y57, 블랙",11960,1821957987,True,35,1.5,5.0,False,오엠티,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
237,281,184600,"리벤스 드레스룸 행거 선반 2단, 화이트",31900,7125422,False,0,4.0,1143.0,False,리벤스,0,194.0,60 x 35 x 150cm,화이트,철제,NULL,NULL,NULL,NULL
238,282,184600,"올맘 드레스룸 폴딩 행거 1+1 (+모션봉1개증정), 아이보리1+1 (+모션봉1개)",119900,2246556132,False,0,5.0,36.0,False,올맘,0,36.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
239,283,184600,"동서가구 케이화이트 전신거울 수납형 DF634772, 화이트",47900,22081686,False,49,4.0,109.0,False,동서가구,착불배송,12.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
240,284,184600,"오에이데스크 이동식 원목행거 80, 혼합 색상",16920,133028747,True,43,3.5,283.0,False,,0,187.0,80 x 35 x 160 cm,베이지,원목,NULL,NULL,NULL,NULL
241,285,184600,"[왕자행거] 왕자 대형바지걸이선반 행거(32mm), 상세 설명 참조",64200,1500106776,False,0,4.5,90.0,False,왕자행거,0,14.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
242,288,184600,"에스파스 스텐드형 옷걸이 딱따구리 94, 블랙",18140,159015253,True,52,4.5,63.0,False,에스파스,0,53.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243,289,184600,"2단 행거 + 옷걸이집게 세트, 혼합색상",24280,4758982753,True,4,5.0,14.0,False,,0,14.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
244,290,184600,"트레벨 와이드 메이플 2단선반 행거, 화이트",30900,205060836,True,4,4.0,311.0,False,트레벨,0,71.0,84 x 38 x 142 cm,화이트,철제,NULL,NULL,NULL,거울 없음
245,291,184600,"하우스레시피 트롤리 3단 더블행거, 블랙",51990,1448869936,True,6,5.0,9.0,False,하우스레시피,0,9.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
246,292,184600,"그로잉퍼니쳐 트리 원목 스탠드 행거, 나무원색(내츄럴)",25900,71909837,False,35,4.5,76.0,False,,0,50.0,395*395*1820,베이지,원목,내추럴,NULL,NULL,NULL
247,293,184600,"큐피트아이 모던폴행거, 화이트",22600,143947692,False,18,4.5,596.0,False,큐피트아이,0,63.0,NULL,NULL,NULL,모던/심플,폴/기둥식,NULL,NULL
248,294,184600,"하우스데이 원터치 다용도 폭조절 4단선반 2기둥, 혼합 색상",64120,24012341,True,22,4.5,103.0,False,,0,18.0,1200 x 400 x 2600 mm,화이트,철제,NULL,NULL,NULL,NULL
249,295,184600,"리우리빙 조절행거 2~6단 38mm 블랙/블랙앤화이트, 2단, 리우리빙 조절행거 블랙",27900,2233513059,False,17,4.5,76.0,False,리우리빙,0,76.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
250,296,184600,"모노먼트 철제 스탠드 행거, 혼합 색상",59000,221550201,False,0,4.0,86.0,False,모노먼트,0,41.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
251,298,184600,"네이프 2단 고정식 일반형행거, 화이트 + 블랙",15840,1299230,True,0,4.0,615.0,False,,0,42.0,110 x 150 ~ 245cm,화이트,철제,NULL,NULL,NULL,NULL
252,299,184600,"캐시프릿 우드 인디언 행어 + 줄전구 + 가방 + S자 고리 4p 세트, 혼합색상",24000,4589390757,True,0,4.5,10.0,False,,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253,300,184600,"마다메이드 높이 조절 이동식 행거 100cm, 아이보리",47000,4671579356,True,0,5.0,4.0,False,마다메이드,0,4.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
254,301,184600,"룸앤홈 메종2단선반행거, 블랙",59110,159888113,False,0,4.0,312.0,False,룸앤홈,0,112.0,610 x 375 x 1600 mm,블랙,철제,NULL,NULL,NULL,NULL
255,302,184600,"모노플랫 6단 사다리 스탠드 행거, 우드 + 화이트",24880,1977325899,True,0,4.5,3.0,False,모노플랫,0,3.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
256,303,184600,"프라임행거 2단 조절 행거 28mm, 블랙",19190,1287747867,True,28,4.0,69.0,False,,0,68.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
257,304,184600,"루미 2단 더블행거 스탠드 행거 옷걸이, 루미2단더블행거_블랙",19900,318330495,False,0,4.5,127.0,False,루미,0,106.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
258,305,184600,"예다움 원목 사다리 행거 우드 코트랙 사다리옷걸이, 1.사다리행거_사다리형_A0111:내추럴",32900,2021371320,False,0,4.5,7.0,False,예다움,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
259,306,184600,"일자 벽행거 무광 블랙 유광 화이트 옷가게 벽면행거 행거, 검정 25x100cm 세로행거",19000,1198420908,False,0,4.0,38.0,False,,"4,000",29.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
260,307,184600,"리바트 꼼므 이동형 행거, 메이플",75090,638355,False,32,5.0,60.0,False,리바트,0,21.0,600 x 395 x 1511 mm,화이트,철제,NULL,NULL,NULL,NULL
261,308,184600,"마켓비 ARIMO 이동식 행거 2단 9001930, 블랙",47040,5337850,True,3,4.0,124.0,False,마켓비,0,31.0,90 x 44.5 x 193 cm,블랙,철제,NULL,NULL,NULL,NULL
262,309,184600,"까사마루 미엘레 세로 2단 행거, 블랙",25900,184517170,True,35,4.0,215.0,False,,0,39.0,1000 x 420 x 1980 mm,블랙,철제,NULL,NULL,NULL,NULL
263,310,184600,"에스파스 이동식 옷걸이행거 908, 화이트",19950,159015078,True,43,4.0,22.0,False,에스파스,0,16.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
